Year,County,Region,Type,Count,CBC
2021,Anderson,4-Tyler,Adoptive,4,DFPS
2021,Anderson,4-Tyler,Foster/Adoptive,8,DFPS
2021,Angelina,5-Beaumont,Adoptive,5,DFPS
2021,Angelina,5-Beaumont,Foster/Adoptive,16,DFPS
2021,Atascosa,8-San Antonio,Foster/Adoptive,4,DFPS
2021,Bandera,8-San Antonio,Foster/Adoptive,1,DFPS
2021,Bastrop,7-Austin,Adoptive,3,DFPS
2021,Bastrop,7-Austin,Foster/Adoptive,1,DFPS
2021,Bee,11-Edinburg,Adoptive,1,DFPS
2021,Bee,11-Edinburg,Foster/Adoptive,1,DFPS
2021,Bell,7-Austin,Adoptive,8,DFPS
2021,Bell,7-Austin,Foster,1,DFPS
2021,Bell,7-Austin,Foster/Adoptive,26,DFPS
2021,Bexar,8-San Antonio,Adoptive,1,CBC
2021,Blanco,7-Austin,Foster/Adoptive,2,DFPS
2021,Bosque,7-Austin,Adoptive,1,DFPS
2021,Bowie,4-Tyler,Adoptive,3,DFPS
2021,Bowie,4-Tyler,Foster/Adoptive,6,DFPS
2021,Brazos,7-Austin,Adoptive,4,DFPS
2021,Brazos,7-Austin,Foster/Adoptive,6,DFPS
2021,Brewster,10-El Paso,Foster/Adoptive,1,DFPS
2021,Burleson,7-Austin,Adoptive,1,DFPS
2021,Burnet,7-Austin,Adoptive,1,DFPS
2021,Calhoun,8-San Antonio,Foster/Adoptive,2,DFPS
2021,Cameron,11-Edinburg,Adoptive,5,DFPS
2021,Cameron,11-Edinburg,Foster/Adoptive,3,DFPS
2021,Camp,4-Tyler,Foster/Adoptive,1,DFPS
2021,Cass,4-Tyler,Adoptive,1,DFPS
2021,Cass,4-Tyler,Foster/Adoptive,4,DFPS
2021,Cherokee,4-Tyler,Foster,1,DFPS
2021,Cherokee,4-Tyler,Foster/Adoptive,4,DFPS
2021,Collin,3-Arlington,Adoptive,5,DFPS
2021,Collin,3-Arlington,Foster/Adoptive,22,DFPS
2021,Comal,8-San Antonio,Adoptive,1,DFPS
2021,Comal,8-San Antonio,Foster/Adoptive,4,DFPS
2021,Coryell,7-Austin,Adoptive,1,DFPS
2021,Coryell,7-Austin,Foster/Adoptive,6,DFPS
2021,Dallas,3-Arlington,Adoptive,13,DFPS
2021,Dallas,3-Arlington,Foster,11,DFPS
2021,Dallas,3-Arlington,Foster/Adoptive,56,DFPS
2021,DeWitt,8-San Antonio,Foster,1,DFPS
2021,DeWitt,8-San Antonio,Foster/Adoptive,1,DFPS
2021,Denton,3-Arlington,Adoptive,1,DFPS
2021,Denton,3-Arlington,Foster,1,DFPS
2021,Denton,3-Arlington,Foster/Adoptive,34,DFPS
2021,Dimmit,8-San Antonio,Adoptive,1,DFPS
2021,Dimmit,8-San Antonio,Foster,1,DFPS
2021,Dimmit,8-San Antonio,Foster/Adoptive,2,DFPS
2021,Ector,9-Midland,Adoptive,2,DFPS
2021,Ector,9-Midland,Foster/Adoptive,2,DFPS
2021,El Paso,10-El Paso,Adoptive,1,DFPS
2021,El Paso,10-El Paso,Foster,2,DFPS
2021,El Paso,10-El Paso,Foster/Adoptive,29,DFPS
2021,Ellis,3-Arlington,Adoptive,3,DFPS
2021,Ellis,3-Arlington,Foster/Adoptive,16,DFPS
2021,Fannin,3-Arlington,Foster/Adoptive,2,DFPS
2021,Fayette,7-Austin,Foster/Adoptive,1,DFPS
2021,Fort Bend,6-Houston,Adoptive,1,DFPS
2021,Franklin,4-Tyler,Foster/Adoptive,6,DFPS
2021,Gonzales,8-San Antonio,Foster/Adoptive,2,DFPS
2021,Grayson,3-Arlington,Adoptive,1,DFPS
2021,Grayson,3-Arlington,Foster/Adoptive,6,DFPS
2021,Gregg,4-Tyler,Adoptive,2,DFPS
2021,Gregg,4-Tyler,Foster/Adoptive,9,DFPS
2021,Grimes,7-Austin,Adoptive,1,DFPS
2021,Grimes,7-Austin,Foster,1,DFPS
2021,Grimes,7-Austin,Foster/Adoptive,1,DFPS
2021,Guadalupe,8-San Antonio,Adoptive,2,DFPS
2021,Guadalupe,8-San Antonio,Foster/Adoptive,5,DFPS
2021,Hardin,5-Beaumont,Adoptive,1,DFPS
2021,Hardin,5-Beaumont,Foster/Adoptive,11,DFPS
2021,Harris,6-Houston,Adoptive,8,DFPS
2021,Harris,6-Houston,Foster/Adoptive,1,DFPS
2021,Harrison,4-Tyler,Adoptive,4,DFPS
2021,Harrison,4-Tyler,Foster,1,DFPS
2021,Harrison,4-Tyler,Foster/Adoptive,7,DFPS
2021,Hays,7-Austin,Adoptive,5,DFPS
2021,Hays,7-Austin,Foster/Adoptive,4,DFPS
2021,Henderson,4-Tyler,Adoptive,1,DFPS
2021,Henderson,4-Tyler,Foster,1,DFPS
2021,Henderson,4-Tyler,Foster/Adoptive,8,DFPS
2021,Hidalgo,11-Edinburg,Adoptive,2,DFPS
2021,Hidalgo,11-Edinburg,Foster/Adoptive,5,DFPS
2021,Hill,7-Austin,Adoptive,4,DFPS
2021,Hill,7-Austin,Foster/Adoptive,2,DFPS
2021,Hopkins,4-Tyler,Adoptive,1,DFPS
2021,Hopkins,4-Tyler,Foster/Adoptive,1,DFPS
2021,Houston,5-Beaumont,Adoptive,1,DFPS
2021,Houston,5-Beaumont,Foster/Adoptive,3,DFPS
2021,Howard,9-Midland,Foster/Adoptive,1,DFPS
2021,Hunt,3-Arlington,Foster/Adoptive,4,DFPS
2021,Jackson,8-San Antonio,Adoptive,1,DFPS
2021,Jasper,5-Beaumont,Adoptive,2,DFPS
2021,Jasper,5-Beaumont,Foster,2,DFPS
2021,Jasper,5-Beaumont,Foster/Adoptive,10,DFPS
2021,Jeff Davis,10-El Paso,Foster/Adoptive,1,DFPS
2021,Jefferson,5-Beaumont,Adoptive,12,DFPS
2021,Jefferson,5-Beaumont,Foster,2,DFPS
2021,Jefferson,5-Beaumont,Foster/Adoptive,29,DFPS
2021,Jim Wells,11-Edinburg,Adoptive,1,DFPS
2021,Jim Wells,11-Edinburg,Foster/Adoptive,1,DFPS
2021,Kaufman,3-Arlington,Foster/Adoptive,3,DFPS
2021,Kerr,8-San Antonio,Foster/Adoptive,2,DFPS
2021,Kleberg,11-Edinburg,Foster/Adoptive,1,DFPS
2021,Lamar,4-Tyler,Adoptive,2,DFPS
2021,Lamar,4-Tyler,Foster,2,DFPS
2021,Lamar,4-Tyler,Foster/Adoptive,6,DFPS
2021,Lampasas,7-Austin,Adoptive,1,DFPS
2021,Lampasas,7-Austin,Foster/Adoptive,4,DFPS
2021,Lavaca,8-San Antonio,Adoptive,1,DFPS
2021,Lee,7-Austin,Foster/Adoptive,1,DFPS
2021,Leon,7-Austin,Foster/Adoptive,1,DFPS
2021,Liberty,6-Houston,Adoptive,1,DFPS
2021,Llano,7-Austin,Foster/Adoptive,1,DFPS
2021,Lubbock,1-Lubbock,Adoptive,2,CBC
2021,Maverick,8-San Antonio,Foster/Adoptive,2,DFPS
2021,McLennan,7-Austin,Adoptive,5,DFPS
2021,McLennan,7-Austin,Foster/Adoptive,16,DFPS
2021,Medina,8-San Antonio,Adoptive,2,DFPS
2021,Midland,9-Midland,Foster/Adoptive,4,DFPS
2021,Montgomery,6-Houston,Adoptive,1,DFPS
2021,Montgomery,6-Houston,Foster/Adoptive,1,DFPS
2021,Morris,4-Tyler,Adoptive,1,DFPS
2021,Nacogdoches,5-Beaumont,Adoptive,3,DFPS
2021,Nacogdoches,5-Beaumont,Foster,1,DFPS
2021,Nacogdoches,5-Beaumont,Foster/Adoptive,9,DFPS
2021,Newton,5-Beaumont,Adoptive,1,DFPS
2021,Newton,5-Beaumont,Foster/Adoptive,3,DFPS
2021,Nueces,11-Edinburg,Adoptive,4,DFPS
2021,Nueces,11-Edinburg,Foster/Adoptive,10,DFPS
2021,Orange,5-Beaumont,Adoptive,2,DFPS
2021,Orange,5-Beaumont,Foster/Adoptive,12,DFPS
2021,Out of State,Out of State,Adoptive,5,DFPS
2021,Out of State,Out of State,Foster,20,DFPS
2021,Out of State,Out of State,Foster/Adoptive,66,DFPS
2021,Panola,4-Tyler,Foster/Adoptive,1,DFPS
2021,Polk,5-Beaumont,Adoptive,4,DFPS
2021,Polk,5-Beaumont,Foster/Adoptive,5,DFPS
2021,Rains,4-Tyler,Foster/Adoptive,1,DFPS
2021,Red River,4-Tyler,Foster/Adoptive,1,DFPS
2021,Robertson,7-Austin,Foster/Adoptive,1,DFPS
2021,Rockwall,3-Arlington,Adoptive,1,DFPS
2021,Rockwall,3-Arlington,Foster/Adoptive,2,DFPS
2021,Rusk,4-Tyler,Adoptive,2,DFPS
2021,Rusk,4-Tyler,Foster/Adoptive,5,DFPS
2021,Sabine,5-Beaumont,Foster/Adoptive,2,DFPS
2021,San Augustine,5-Beaumont,Foster/Adoptive,2,DFPS
2021,San Jacinto,5-Beaumont,Adoptive,1,DFPS
2021,San Jacinto,5-Beaumont,Foster/Adoptive,4,DFPS
2021,San Patricio,11-Edinburg,Foster/Adoptive,1,DFPS
2021,Shelby,5-Beaumont,Adoptive,1,DFPS
2021,Shelby,5-Beaumont,Foster/Adoptive,3,DFPS
2021,Smith,4-Tyler,Adoptive,4,DFPS
2021,Smith,4-Tyler,Foster/Adoptive,9,DFPS
2021,Tarrant,3-Arlington,Foster/Adoptive,1,CBC
2021,Titus,4-Tyler,Adoptive,1,DFPS
2021,Titus,4-Tyler,Foster/Adoptive,4,DFPS
2021,Tom Green,9-Midland,Adoptive,1,DFPS
2021,Tom Green,9-Midland,Foster/Adoptive,5,DFPS
2021,Travis,7-Austin,Adoptive,13,DFPS
2021,Travis,7-Austin,Foster,1,DFPS
2021,Travis,7-Austin,Foster/Adoptive,13,DFPS
2021,Trinity,5-Beaumont,Foster/Adoptive,1,DFPS
2021,Tyler,5-Beaumont,Adoptive,1,DFPS
2021,Tyler,5-Beaumont,Foster,1,DFPS
2021,Tyler,5-Beaumont,Foster/Adoptive,5,DFPS
2021,Upshur,4-Tyler,Adoptive,2,DFPS
2021,Upshur,4-Tyler,Foster/Adoptive,10,DFPS
2021,Uvalde,8-San Antonio,Foster/Adoptive,1,DFPS
2021,Van Zandt,4-Tyler,Adoptive,2,DFPS
2021,Van Zandt,4-Tyler,Foster/Adoptive,2,DFPS
2021,Victoria,8-San Antonio,Adoptive,3,DFPS
2021,Victoria,8-San Antonio,Foster/Adoptive,4,DFPS
2021,Ward,9-Midland,Foster/Adoptive,1,DFPS
2021,Webb,11-Edinburg,Foster/Adoptive,4,DFPS
2021,Williamson,7-Austin,Adoptive,9,DFPS
2021,Williamson,7-Austin,Foster/Adoptive,11,DFPS
2021,Wilson,8-San Antonio,Foster/Adoptive,1,DFPS
2021,Wise,3-Arlington,Foster/Adoptive,1,DFPS
2021,Wood,4-Tyler,Adoptive,1,DFPS
2021,Wood,4-Tyler,Foster/Adoptive,11,DFPS
2020,Anderson,4-Tyler,Adoptive,4,DFPS
2020,Anderson,4-Tyler,Foster/Adoptive,8,DFPS
2020,Andrews,9-Midland,Adoptive,1,DFPS
2020,Andrews,9-Midland,Foster/Adoptive,2,DFPS
2020,Angelina,5-Beaumont,Foster/Adoptive,11,DFPS
2020,Aransas,11-Edinburg,Adoptive,2,DFPS
2020,Atascosa,8-San Antonio,Foster/Adoptive,4,DFPS
2020,Austin,6-Houston,Adoptive,3,DFPS
2020,Bastrop,7-Austin,Adoptive,8,DFPS
2020,Bastrop,7-Austin,Foster/Adoptive,5,DFPS
2020,Bee,11-Edinburg,Foster/Adoptive,1,DFPS
2020,Bell,7-Austin,Adoptive,9,DFPS
2020,Bell,7-Austin,Foster,2,DFPS
2020,Bell,7-Austin,Foster/Adoptive,26,DFPS
2020,Bexar,8-San Antonio,Adoptive,1,CBC
2020,Bexar,8-San Antonio,Foster/Adoptive,4,CBC
2020,Blanco,7-Austin,Foster/Adoptive,2,DFPS
2020,Bosque,7-Austin,Adoptive,1,DFPS
2020,Bowie,4-Tyler,Adoptive,3,DFPS
2020,Bowie,4-Tyler,Foster/Adoptive,7,DFPS
2020,Brazoria,6-Houston,Adoptive,8,DFPS
2020,Brazoria,6-Houston,Foster/Adoptive,9,DFPS
2020,Brazos,7-Austin,Adoptive,6,DFPS
2020,Brazos,7-Austin,Foster/Adoptive,9,DFPS
2020,Brooks,11-Edinburg,Adoptive,1,DFPS
2020,Burnet,7-Austin,Adoptive,1,DFPS
2020,Burnet,7-Austin,Foster/Adoptive,3,DFPS
2020,Calhoun,8-San Antonio,Foster/Adoptive,2,DFPS
2020,Cameron,11-Edinburg,Adoptive,3,DFPS
2020,Cameron,11-Edinburg,Foster/Adoptive,4,DFPS
2020,Camp,4-Tyler,Foster/Adoptive,1,DFPS
2020,Carson,1-Lubbock,Adoptive,1,CBC
2020,Cass,4-Tyler,Adoptive,1,DFPS
2020,Cass,4-Tyler,Foster/Adoptive,6,DFPS
2020,Chambers,6-Houston,Foster/Adoptive,1,DFPS
2020,Cherokee,4-Tyler,Adoptive,3,DFPS
2020,Cherokee,4-Tyler,Foster/Adoptive,5,DFPS
2020,Collin,3-Arlington,Adoptive,3,DFPS
2020,Collin,3-Arlington,Foster,1,DFPS
2020,Collin,3-Arlington,Foster/Adoptive,21,DFPS
2020,Collingsworth,1-Lubbock,Adoptive,1,CBC
2020,Comal,8-San Antonio,Adoptive,1,DFPS
2020,Comal,8-San Antonio,Foster/Adoptive,3,DFPS
2020,Cooke,3-Arlington,Foster,1,DFPS
2020,Coryell,7-Austin,Adoptive,2,DFPS
2020,Coryell,7-Austin,Foster/Adoptive,5,DFPS
2020,Crockett,9-Midland,Adoptive,1,DFPS
2020,Dallam,1-Lubbock,Adoptive,1,CBC
2020,Dallas,3-Arlington,Adoptive,12,DFPS
2020,Dallas,3-Arlington,Foster,9,DFPS
2020,Dallas,3-Arlington,Foster/Adoptive,59,DFPS
2020,Dawson,9-Midland,Foster/Adoptive,2,DFPS
2020,DeWitt,8-San Antonio,Foster,1,DFPS
2020,DeWitt,8-San Antonio,Foster/Adoptive,2,DFPS
2020,Deaf Smith,1-Lubbock,Adoptive,1,CBC
2020,Denton,3-Arlington,Adoptive,4,DFPS
2020,Denton,3-Arlington,Foster,2,DFPS
2020,Denton,3-Arlington,Foster/Adoptive,29,DFPS
2020,Dimmit,8-San Antonio,Adoptive,2,DFPS
2020,Dimmit,8-San Antonio,Foster,1,DFPS
2020,Duval,11-Edinburg,Adoptive,1,DFPS
2020,Ector,9-Midland,Adoptive,1,DFPS
2020,Ector,9-Midland,Foster/Adoptive,4,DFPS
2020,El Paso,10-El Paso,Adoptive,5,DFPS
2020,El Paso,10-El Paso,Foster,1,DFPS
2020,El Paso,10-El Paso,Foster/Adoptive,32,DFPS
2020,Ellis,3-Arlington,Foster,1,DFPS
2020,Ellis,3-Arlington,Foster/Adoptive,10,DFPS
2020,Fannin,3-Arlington,Foster/Adoptive,4,DFPS
2020,Fayette,7-Austin,Adoptive,1,DFPS
2020,Fayette,7-Austin,Foster/Adoptive,1,DFPS
2020,Fort Bend,6-Houston,Adoptive,11,DFPS
2020,Fort Bend,6-Houston,Foster,1,DFPS
2020,Fort Bend,6-Houston,Foster/Adoptive,17,DFPS
2020,Franklin,4-Tyler,Foster/Adoptive,8,DFPS
2020,Galveston,6-Houston,Adoptive,2,DFPS
2020,Galveston,6-Houston,Foster/Adoptive,12,DFPS
2020,Gonzales,8-San Antonio,Foster/Adoptive,2,DFPS
2020,Grayson,3-Arlington,Foster/Adoptive,7,DFPS
2020,Gregg,4-Tyler,Adoptive,8,DFPS
2020,Gregg,4-Tyler,Foster/Adoptive,11,DFPS
2020,Grimes,7-Austin,Adoptive,2,DFPS
2020,Grimes,7-Austin,Foster,1,DFPS
2020,Guadalupe,8-San Antonio,Adoptive,1,DFPS
2020,Guadalupe,8-San Antonio,Foster/Adoptive,4,DFPS
2020,Hamilton,7-Austin,Foster/Adoptive,1,DFPS
2020,Hardin,5-Beaumont,Adoptive,1,DFPS
2020,Hardin,5-Beaumont,Foster/Adoptive,6,DFPS
2020,Harris,6-Houston,Adoptive,32,DFPS
2020,Harris,6-Houston,Foster/Adoptive,78,DFPS
2020,Harrison,4-Tyler,Adoptive,2,DFPS
2020,Harrison,4-Tyler,Foster,2,DFPS
2020,Harrison,4-Tyler,Foster/Adoptive,10,DFPS
2020,Hays,7-Austin,Adoptive,2,DFPS
2020,Hays,7-Austin,Foster/Adoptive,1,DFPS
2020,Henderson,4-Tyler,Adoptive,2,DFPS
2020,Henderson,4-Tyler,Foster,1,DFPS
2020,Henderson,4-Tyler,Foster/Adoptive,8,DFPS
2020,Hidalgo,11-Edinburg,Foster/Adoptive,8,DFPS
2020,Hill,7-Austin,Adoptive,2,DFPS
2020,Hopkins,4-Tyler,Foster/Adoptive,2,DFPS
2020,Houston,5-Beaumont,Foster/Adoptive,1,DFPS
2020,Howard,9-Midland,Foster/Adoptive,1,DFPS
2020,Hunt,3-Arlington,Adoptive,1,DFPS
2020,Hunt,3-Arlington,Foster/Adoptive,2,DFPS
2020,Hutchinson,1-Lubbock,Adoptive,1,CBC
2020,Jackson,8-San Antonio,Foster/Adoptive,1,DFPS
2020,Jasper,5-Beaumont,Foster,1,DFPS
2020,Jasper,5-Beaumont,Foster/Adoptive,5,DFPS
2020,Jefferson,5-Beaumont,Adoptive,2,DFPS
2020,Jefferson,5-Beaumont,Foster,2,DFPS
2020,Jefferson,5-Beaumont,Foster/Adoptive,24,DFPS
2020,Jim Wells,11-Edinburg,Foster/Adoptive,1,DFPS
2020,Kaufman,3-Arlington,Foster/Adoptive,5,DFPS
2020,Kerr,8-San Antonio,Foster/Adoptive,1,DFPS
2020,Kleberg,11-Edinburg,Foster/Adoptive,1,DFPS
2020,Lamar,4-Tyler,Foster,3,DFPS
2020,Lamar,4-Tyler,Foster/Adoptive,7,DFPS
2020,Lampasas,7-Austin,Adoptive,1,DFPS
2020,Lee,7-Austin,Adoptive,2,DFPS
2020,Leon,7-Austin,Foster/Adoptive,1,DFPS
2020,Liberty,6-Houston,Adoptive,1,DFPS
2020,Liberty,6-Houston,Foster/Adoptive,3,DFPS
2020,Limestone,7-Austin,Adoptive,1,DFPS
2020,Llano,7-Austin,Foster/Adoptive,2,DFPS
2020,Lubbock,1-Lubbock,Adoptive,5,CBC
2020,Marion,4-Tyler,Adoptive,1,DFPS
2020,Maverick,8-San Antonio,Adoptive,1,DFPS
2020,McLennan,7-Austin,Adoptive,4,DFPS
2020,McLennan,7-Austin,Foster/Adoptive,13,DFPS
2020,Medina,8-San Antonio,Adoptive,1,DFPS
2020,Medina,8-San Antonio,Foster/Adoptive,1,DFPS
2020,Midland,9-Midland,Foster/Adoptive,4,DFPS
2020,Milam,7-Austin,Adoptive,1,DFPS
2020,Milam,7-Austin,Foster/Adoptive,2,DFPS
2020,Montgomery,6-Houston,Adoptive,9,DFPS
2020,Montgomery,6-Houston,Foster,1,DFPS
2020,Montgomery,6-Houston,Foster/Adoptive,19,DFPS
2020,Nacogdoches,5-Beaumont,Adoptive,1,DFPS
2020,Nacogdoches,5-Beaumont,Foster,1,DFPS
2020,Nacogdoches,5-Beaumont,Foster/Adoptive,8,DFPS
2020,Newton,5-Beaumont,Foster/Adoptive,2,DFPS
2020,Nueces,11-Edinburg,Adoptive,3,DFPS
2020,Nueces,11-Edinburg,Foster/Adoptive,7,DFPS
2020,Orange,5-Beaumont,Adoptive,2,DFPS
2020,Orange,5-Beaumont,Foster/Adoptive,8,DFPS
2020,Out of State,Out of State,Adoptive,7,DFPS
2020,Out of State,Out of State,Foster,23,DFPS
2020,Out of State,Out of State,Foster/Adoptive,54,DFPS
2020,Panola,4-Tyler,Foster/Adoptive,1,DFPS
2020,Parker,3-Arlington,Foster/Adoptive,1,CBC
2020,Polk,5-Beaumont,Adoptive,2,DFPS
2020,Polk,5-Beaumont,Foster/Adoptive,4,DFPS
2020,Potter,1-Lubbock,Adoptive,7,CBC
2020,Potter,1-Lubbock,Foster/Adoptive,1,CBC
2020,Rains,4-Tyler,Adoptive,1,DFPS
2020,Rains,4-Tyler,Foster/Adoptive,1,DFPS
2020,Randall,1-Lubbock,Adoptive,4,CBC
2020,Randall,1-Lubbock,Foster/Adoptive,1,CBC
2020,Reagan,9-Midland,Adoptive,1,DFPS
2020,Red River,4-Tyler,Adoptive,2,DFPS
2020,Red River,4-Tyler,Foster/Adoptive,3,DFPS
2020,Robertson,7-Austin,Adoptive,1,DFPS
2020,Rockwall,3-Arlington,Foster/Adoptive,2,DFPS
2020,Rusk,4-Tyler,Adoptive,3,DFPS
2020,Rusk,4-Tyler,Foster/Adoptive,7,DFPS
2020,Sabine,5-Beaumont,Foster/Adoptive,1,DFPS
2020,San Augustine,5-Beaumont,Foster/Adoptive,1,DFPS
2020,San Jacinto,5-Beaumont,Foster/Adoptive,2,DFPS
2020,San Patricio,11-Edinburg,Foster/Adoptive,3,DFPS
2020,Schleicher,9-Midland,Foster/Adoptive,1,DFPS
2020,Smith,4-Tyler,Adoptive,1,DFPS
2020,Smith,4-Tyler,Foster,2,DFPS
2020,Smith,4-Tyler,Foster/Adoptive,12,DFPS
2020,Tarrant,3-Arlington,Foster/Adoptive,2,CBC
2020,Titus,4-Tyler,Foster/Adoptive,6,DFPS
2020,Tom Green,9-Midland,Adoptive,2,DFPS
2020,Tom Green,9-Midland,Foster/Adoptive,8,DFPS
2020,Travis,7-Austin,Adoptive,16,DFPS
2020,Travis,7-Austin,Foster/Adoptive,9,DFPS
2020,Tyler,5-Beaumont,Adoptive,1,DFPS
2020,Tyler,5-Beaumont,Foster/Adoptive,5,DFPS
2020,Upshur,4-Tyler,Adoptive,1,DFPS
2020,Upshur,4-Tyler,Foster/Adoptive,5,DFPS
2020,Uvalde,8-San Antonio,Adoptive,1,DFPS
2020,Uvalde,8-San Antonio,Foster/Adoptive,1,DFPS
2020,Van Zandt,4-Tyler,Adoptive,4,DFPS
2020,Van Zandt,4-Tyler,Foster/Adoptive,3,DFPS
2020,Victoria,8-San Antonio,Adoptive,1,DFPS
2020,Victoria,8-San Antonio,Foster/Adoptive,4,DFPS
2020,Walker,6-Houston,Adoptive,2,DFPS
2020,Waller,6-Houston,Foster/Adoptive,1,DFPS
2020,Washington,7-Austin,Adoptive,1,DFPS
2020,Washington,7-Austin,Foster/Adoptive,3,DFPS
2020,Webb,11-Edinburg,Adoptive,2,DFPS
2020,Webb,11-Edinburg,Foster/Adoptive,4,DFPS
2020,Wharton,6-Houston,Foster/Adoptive,3,DFPS
2020,Willacy,11-Edinburg,Foster/Adoptive,1,DFPS
2020,Williamson,7-Austin,Adoptive,4,DFPS
2020,Williamson,7-Austin,Foster/Adoptive,8,DFPS
2020,Wilson,8-San Antonio,Adoptive,1,DFPS
2020,Wood,4-Tyler,Adoptive,2,DFPS
2020,Wood,4-Tyler,Foster/Adoptive,7,DFPS
2020,Zavala,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Anderson,4-Tyler,Adoptive,1,DFPS
2019,Anderson,4-Tyler,Foster/Adoptive,12,DFPS
2019,Andrews,9-Midland,Foster/Adoptive,1,DFPS
2019,Angelina,5-Beaumont,Adoptive,3,DFPS
2019,Angelina,5-Beaumont,Foster,1,DFPS
2019,Angelina,5-Beaumont,Foster/Adoptive,10,DFPS
2019,Aransas,11-Edinburg,Adoptive,2,DFPS
2019,Atascosa,8-San Antonio,Adoptive,3,DFPS
2019,Atascosa,8-San Antonio,Foster/Adoptive,4,DFPS
2019,Austin,6-Houston,Adoptive,2,DFPS
2019,Austin,6-Houston,Foster/Adoptive,1,DFPS
2019,Bandera,8-San Antonio,Adoptive,1,DFPS
2019,Bastrop,7-Austin,Adoptive,3,DFPS
2019,Bastrop,7-Austin,Foster/Adoptive,3,DFPS
2019,Bell,7-Austin,Adoptive,7,DFPS
2019,Bell,7-Austin,Foster/Adoptive,14,DFPS
2019,Bexar,8-San Antonio,Adoptive,24,CBC
2019,Bexar,8-San Antonio,Foster/Adoptive,21,CBC
2019,Bosque,7-Austin,Adoptive,1,DFPS
2019,Bowie,4-Tyler,Adoptive,5,DFPS
2019,Bowie,4-Tyler,Foster,1,DFPS
2019,Bowie,4-Tyler,Foster/Adoptive,8,DFPS
2019,Brazoria,6-Houston,Adoptive,4,DFPS
2019,Brazoria,6-Houston,Foster/Adoptive,13,DFPS
2019,Brazos,7-Austin,Adoptive,2,DFPS
2019,Brazos,7-Austin,Foster/Adoptive,11,DFPS
2019,Brewster,10-El Paso,Adoptive,1,DFPS
2019,Brewster,10-El Paso,Foster/Adoptive,2,DFPS
2019,Briscoe,1-Lubbock,Adoptive,1,DFPS
2019,Briscoe,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Burleson,7-Austin,Adoptive,3,DFPS
2019,Burnet,7-Austin,Adoptive,2,DFPS
2019,Caldwell,7-Austin,Adoptive,1,DFPS
2019,Calhoun,8-San Antonio,Adoptive,1,DFPS
2019,Calhoun,8-San Antonio,Foster,1,DFPS
2019,Calhoun,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Cameron,11-Edinburg,Adoptive,4,DFPS
2019,Cameron,11-Edinburg,Foster/Adoptive,7,DFPS
2019,Camp,4-Tyler,Foster,1,DFPS
2019,Carson,1-Lubbock,Foster/Adoptive,2,DFPS
2019,Cass,4-Tyler,Adoptive,1,DFPS
2019,Cass,4-Tyler,Foster/Adoptive,5,DFPS
2019,Castro,1-Lubbock,Adoptive,1,DFPS
2019,Castro,1-Lubbock,Foster/Adoptive,2,DFPS
2019,Chambers,6-Houston,Foster/Adoptive,1,DFPS
2019,Cherokee,4-Tyler,Adoptive,3,DFPS
2019,Cherokee,4-Tyler,Foster/Adoptive,3,DFPS
2019,Collin,3-Arlington,Adoptive,1,DFPS
2019,Collin,3-Arlington,Foster,2,DFPS
2019,Collin,3-Arlington,Foster/Adoptive,17,DFPS
2019,Comal,8-San Antonio,Adoptive,1,DFPS
2019,Comal,8-San Antonio,Foster/Adoptive,5,DFPS
2019,Concho,9-Midland,Foster/Adoptive,1,DFPS
2019,Cooke,3-Arlington,Foster,1,DFPS
2019,Coryell,7-Austin,Foster/Adoptive,3,DFPS
2019,Crosby,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Dallas,3-Arlington,Adoptive,9,DFPS
2019,Dallas,3-Arlington,Foster,15,DFPS
2019,Dallas,3-Arlington,Foster/Adoptive,85,DFPS
2019,Dawson,9-Midland,Adoptive,1,DFPS
2019,Dawson,9-Midland,Foster/Adoptive,1,DFPS
2019,DeWitt,8-San Antonio,Foster,1,DFPS
2019,DeWitt,8-San Antonio,Foster/Adoptive,1,DFPS
2019,Deaf Smith,1-Lubbock,Adoptive,1,DFPS
2019,Deaf Smith,1-Lubbock,Foster/Adoptive,2,DFPS
2019,Denton,3-Arlington,Adoptive,4,DFPS
2019,Denton,3-Arlington,Foster,1,DFPS
2019,Denton,3-Arlington,Foster/Adoptive,29,DFPS
2019,Dimmit,8-San Antonio,Foster,1,DFPS
2019,Donley,1-Lubbock,Foster/Adoptive,1,DFPS
2019,Ector,9-Midland,Foster/Adoptive,3,DFPS
2019,El Paso,10-El Paso,Adoptive,7,DFPS
2019,El Paso,10-El Paso,Foster,2,DFPS
2019,El Paso,10-El Paso,Foster/Adoptive,49,DFPS
2019,Ellis,3-Arlington,Adoptive,1,DFPS
2019,Ellis,3-Arlington,Foster/Adoptive,5,DFPS
2019,Falls,7-Austin,Foster/Adoptive,1,DFPS
2019,Fannin,3-Arlington,Adoptive,1,DFPS
2019,Fannin,3-Arlington,Foster/Adoptive,2,DFPS
2019,Fayette,7-Austin,Foster/Adoptive,4,DFPS
2019,Floyd,1-Lubbock,Adoptive,1,DFPS
2019,Fort Bend,6-Houston,Adoptive,6,DFPS
2019,Fort Bend,6-Houston,Foster,1,DFPS
