Region,County,Year,fips,lon,lat,Child_Population,Total_Population,Econ_Region,Homes_Total_County,Removals_Total_County,Homes_Total_County_per100K,Removals_Total_County_per1K
9-Midland,Gaines,2021,48165,-102.6351246,32.74074537,7456,22628,West,0,1,0,0.13412017167381973
9-Midland,Glasscock,2011,48173,-101.520742,31.8694238,337,1236,West,0,0,0,0
9-Midland,Glasscock,2012,48173,-101.520742,31.8694238,329,1247,West,0,0,0,0
9-Midland,Glasscock,2013,48173,-101.520742,31.8694238,315,1261,West,0,0,0,0
9-Midland,Glasscock,2014,48173,-101.520742,31.8694238,305,1273,West,0,0,0,0
9-Midland,Glasscock,2015,48173,-101.520742,31.8694238,301,1290,West,0,0,0,0
9-Midland,Glasscock,2016,48173,-101.520742,31.8694238,295,1306,West,0,0,0,0
9-Midland,Glasscock,2017,48173,-101.520742,31.8694238,296,1318,West,0,0,0,0
9-Midland,Glasscock,2018,48173,-101.520742,31.8694238,295,1336,West,0,0,0,0
9-Midland,Glasscock,2019,48173,-101.520742,31.8694238,294,1349,West,0,4,0,13.605442176870747
9-Midland,Glasscock,2020,48173,-101.520742,31.8694238,299,1365,West,0,0,0,0
9-Midland,Glasscock,2021,48173,-101.520742,31.8694238,297,1380,West,0,0,0,0
9-Midland,Howard,2011,48227,-101.4355097,32.30610232,7921,35510,West,6,36,16.896648831315122,4.544880696881707
9-Midland,Howard,2012,48227,-101.4355097,32.30610232,8055,36031,West,5,58,13.876939302267491,7.200496585971447
9-Midland,Howard,2013,48227,-101.4355097,32.30610232,8238,36614,West,1,87,2.731195717485115,10.56081573197378
9-Midland,Howard,2014,48227,-101.4355097,32.30610232,8417,37225,West,0,48,0,5.702744445764524
9-Midland,Howard,2015,48227,-101.4355097,32.30610232,8655,37856,West,1,24,2.6415891800507185,2.7729636048526864
9-Midland,Howard,2016,48227,-101.4355097,32.30610232,8799,38504,West,0,65,0,7.38720309126037
9-Midland,Howard,2017,48227,-101.4355097,32.30610232,9010,39167,West,1,46,2.5531697602573593,5.105438401775805
9-Midland,Howard,2018,48227,-101.4355097,32.30610232,9201,39836,West,4,41,10.041168792047396,4.456037387240517
9-Midland,Howard,2019,48227,-101.4355097,32.30610232,9393,40521,West,2,48,4.9357123466844355,5.110188438198659
9-Midland,Howard,2020,48227,-101.4355097,32.30610232,9553,41236,West,1,68,2.4250654767678728,7.118182769810531
9-Midland,Howard,2021,48227,-101.4355097,32.30610232,9776,41941,West,1,27,2.384301757230395,2.7618657937806876
9-Midland,Irion,2011,48235,-100.9824126,31.30393203,345,1574,West,0,3,0,8.695652173913043
9-Midland,Irion,2012,48235,-100.9824126,31.30393203,331,1562,West,0,0,0,0
9-Midland,Irion,2013,48235,-100.9824126,31.30393203,317,1550,West,1,0,64.51612903225806,0
9-Midland,Irion,2014,48235,-100.9824126,31.30393203,304,1546,West,0,0,0,0
9-Midland,Irion,2015,48235,-100.9824126,31.30393203,292,1537,West,0,0,0,0
9-Midland,Irion,2016,48235,-100.9824126,31.30393203,291,1531,West,0,0,0,0
9-Midland,Irion,2017,48235,-100.9824126,31.30393203,284,1524,West,1,1,65.61679790026247,3.5211267605633805
9-Midland,Irion,2018,48235,-100.9824126,31.30393203,272,1518,West,0,0,0,0
9-Midland,Irion,2019,48235,-100.9824126,31.30393203,271,1513,West,0,8,0,29.520295202952028
9-Midland,Irion,2020,48235,-100.9824126,31.30393203,261,1508,West,0,0,0,0
9-Midland,Irion,2021,48235,-100.9824126,31.30393203,257,1509,West,0,0,0,0
9-Midland,Kimble,2011,48267,-99.74892716,30.48676251,910,4570,West,1,1,21.88183807439825,1.098901098901099
9-Midland,Kimble,2012,48267,-99.74892716,30.48676251,883,4539,West,1,8,22.03128442388191,9.060022650056625
9-Midland,Kimble,2013,48267,-99.74892716,30.48676251,875,4513,West,0,11,0,12.571428571428571
9-Midland,Kimble,2014,48267,-99.74892716,30.48676251,853,4487,West,1,4,22.286605749944286,4.689331770222743
9-Midland,Kimble,2015,48267,-99.74892716,30.48676251,843,4464,West,0,2,0,2.3724792408066433
9-Midland,Kimble,2016,48267,-99.74892716,30.48676251,828,4440,West,0,1,0,1.2077294685990339
9-Midland,Kimble,2017,48267,-99.74892716,30.48676251,814,4420,West,0,13,0,15.97051597051597
9-Midland,Kimble,2018,48267,-99.74892716,30.48676251,813,4387,West,1,17,22.794620469569182,20.910209102091024
9-Midland,Kimble,2019,48267,-99.74892716,30.48676251,818,4365,West,0,3,0,3.667481662591687
9-Midland,Kimble,2020,48267,-99.74892716,30.48676251,800,4344,West,0,6,0,7.5
9-Midland,Kimble,2021,48267,-99.74892716,30.48676251,804,4309,West,0,3,0,3.7313432835820897
9-Midland,Loving,2011,48301,-103.5799063,31.84912973,10,83,West,0,0,0,0
9-Midland,Loving,2012,48301,-103.5799063,31.84912973,9,84,West,0,0,0,0
9-Midland,Loving,2013,48301,-103.5799063,31.84912973,10,85,West,0,0,0,0
9-Midland,Loving,2014,48301,-103.5799063,31.84912973,11,86,West,0,0,0,0
9-Midland,Loving,2015,48301,-103.5799063,31.84912973,11,87,West,0,0,0,0
9-Midland,Loving,2016,48301,-103.5799063,31.84912973,12,88,West,0,0,0,0
9-Midland,Loving,2017,48301,-103.5799063,31.84912973,12,89,West,0,0,0,0
9-Midland,Loving,2018,48301,-103.5799063,31.84912973,13,90,West,0,0,0,0
9-Midland,Loving,2019,48301,-103.5799063,31.84912973,13,91,West,0,0,0,0
9-Midland,Loving,2020,48301,-103.5799063,31.84912973,14,92,West,0,0,0,0
9-Midland,Loving,2021,48301,-103.5799063,31.84912973,14,93,West,0,0,0,0
9-Midland,Martin,2011,48317,-101.9512464,32.30605847,1440,4896,West,0,0,0,0
9-Midland,Martin,2012,48317,-101.9512464,32.30605847,1457,5003,West,0,1,0,0.6863417982155113
9-Midland,Martin,2013,48317,-101.9512464,32.30605847,1478,5122,West,0,1,0,0.6765899864682003
9-Midland,Martin,2014,48317,-101.9512464,32.30605847,1495,5237,West,1,0,19.094901661256444,0
9-Midland,Martin,2015,48317,-101.9512464,32.30605847,1515,5367,West,0,0,0,0
9-Midland,Martin,2016,48317,-101.9512464,32.30605847,1538,5494,West,0,8,0,5.201560468140443
9-Midland,Martin,2017,48317,-101.9512464,32.30605847,1567,5626,West,0,5,0,3.1908104658583283
9-Midland,Martin,2018,48317,-101.9512464,32.30605847,1599,5757,West,0,1,0,0.6253908692933083
9-Midland,Martin,2019,48317,-101.9512464,32.30605847,1626,5898,West,0,6,0,3.6900369003690034
9-Midland,Martin,2020,48317,-101.9512464,32.30605847,1681,6044,West,0,5,0,2.9744199881023197
9-Midland,Martin,2021,48317,-101.9512464,32.30605847,1720,6195,West,0,6,0,3.488372093023256
9-Midland,Mason,2011,48319,-99.2263026,30.71742293,834,3993,West,1,2,25.043826696719258,2.398081534772182
9-Midland,Mason,2012,48319,-99.2263026,30.71742293,820,3973,West,1,0,25.169896803423107,0
9-Midland,Mason,2013,48319,-99.2263026,30.71742293,808,3958,West,0,0,0,0
9-Midland,Mason,2014,48319,-99.2263026,30.71742293,794,3949,West,0,1,0,1.2594458438287153
9-Midland,Mason,2015,48319,-99.2263026,30.71742293,782,3928,West,0,2,0,2.557544757033248
9-Midland,Mason,2016,48319,-99.2263026,30.71742293,776,3919,West,0,0,0,0
9-Midland,Mason,2017,48319,-99.2263026,30.71742293,756,3914,West,0,7,0,9.25925925925926
9-Midland,Mason,2018,48319,-99.2263026,30.71742293,745,3904,West,0,8,0,10.738255033557046
9-Midland,Mason,2019,48319,-99.2263026,30.71742293,760,3901,West,0,0,0,0
9-Midland,Mason,2020,48319,-99.2263026,30.71742293,757,3899,West,0,5,0,6.605019815059445
9-Midland,Mason,2021,48319,-99.2263026,30.71742293,763,3900,West,0,0,0,0
9-Midland,McCulloch,2011,48307,-99.34754972,31.19896752,2008,8299,West,2,6,24.099289070972407,2.9880478087649402
9-Midland,McCulloch,2012,48307,-99.34754972,31.19896752,1969,8328,West,0,11,0,5.58659217877095
9-Midland,McCulloch,2013,48307,-99.34754972,31.19896752,1957,8352,West,0,11,0,5.620848237097598
9-Midland,McCulloch,2014,48307,-99.34754972,31.19896752,1947,8393,West,1,2,11.914690813773383,1.0272213662044172
9-Midland,McCulloch,2015,48307,-99.34754972,31.19896752,1949,8448,West,1,8,11.837121212121213,4.104669061056952
9-Midland,McCulloch,2016,48307,-99.34754972,31.19896752,1928,8486,West,1,15,11.784115012962527,7.780082987551867
9-Midland,McCulloch,2017,48307,-99.34754972,31.19896752,1908,8539,West,0,14,0,7.337526205450734
9-Midland,McCulloch,2018,48307,-99.34754972,31.19896752,1910,8576,West,1,19,11.66044776119403,9.947643979057592
9-Midland,McCulloch,2019,48307,-99.34754972,31.19896752,1922,8619,West,0,14,0,7.284079084287201
9-Midland,McCulloch,2020,48307,-99.34754972,31.19896752,1914,8660,West,0,16,0,8.359456635318706
9-Midland,McCulloch,2021,48307,-99.34754972,31.19896752,1936,8700,West,0,10,0,5.1652892561983474
9-Midland,Menard,2011,48327,-99.82061472,30.88981785,427,2228,West,0,8,0,18.73536299765808
9-Midland,Menard,2012,48327,-99.82061472,30.88981785,431,2217,West,0,4,0,9.280742459396752
9-Midland,Menard,2013,48327,-99.82061472,30.88981785,424,2209,West,0,1,0,2.3584905660377355
9-Midland,Menard,2014,48327,-99.82061472,30.88981785,418,2206,West,0,0,0,0
9-Midland,Menard,2015,48327,-99.82061472,30.88981785,422,2199,West,0,0,0,0
9-Midland,Menard,2016,48327,-99.82061472,30.88981785,418,2200,West,0,4,0,9.569377990430622
9-Midland,Menard,2017,48327,-99.82061472,30.88981785,413,2194,West,0,5,0,12.106537530266344
9-Midland,Menard,2018,48327,-99.82061472,30.88981785,412,2187,West,0,4,0,9.70873786407767
9-Midland,Menard,2019,48327,-99.82061472,30.88981785,416,2185,West,0,2,0,4.807692307692308
9-Midland,Menard,2020,48327,-99.82061472,30.88981785,422,2188,West,0,8,0,18.95734597156398
9-Midland,Menard,2021,48327,-99.82061472,30.88981785,424,2185,West,0,3,0,7.0754716981132075
9-Midland,Midland,2011,48329,-102.0315032,31.86921148,38560,140716,West,23,75,16.344978538332526,1.9450207468879668
9-Midland,Midland,2012,48329,-102.0315032,31.86921148,39678,144819,West,18,73,12.429308308992603,1.8398104743182622
9-Midland,Midland,2013,48329,-102.0315032,31.86921148,40871,149190,West,11,63,7.3731483343387625,1.5414352474859925
9-Midland,Midland,2014,48329,-102.0315032,31.86921148,42262,153832,West,2,45,1.3001196110042124,1.0647863328758695
9-Midland,Midland,2015,48329,-102.0315032,31.86921148,43753,158745,West,0,57,0,1.3027678102073001
9-Midland,Midland,2016,48329,-102.0315032,31.86921148,45345,163923,West,0,105,0,2.3155805491233874
9-Midland,Midland,2017,48329,-102.0315032,31.86921148,47009,169373,West,2,62,1.1808257514479876,1.3188963815439596
9-Midland,Midland,2018,48329,-102.0315032,31.86921148,48738,175090,West,4,74,2.2845393797475584,1.5183224588616686
9-Midland,Midland,2019,48329,-102.0315032,31.86921148,50544,181073,West,3,104,1.6567903552710785,2.05761316872428
9-Midland,Midland,2020,48329,-102.0315032,31.86921148,52452,187364,West,4,99,2.1348818342904723,1.8874399450926562
9-Midland,Midland,2021,48329,-102.0315032,31.86921148,54506,193981,West,4,46,2.0620576242003086,0.8439437860052105
9-Midland,Pecos,2011,48371,-102.7235743,30.78100044,3815,15617,West,2,8,12.806556957162067,2.0969855832241153
9-Midland,Pecos,2012,48371,-102.7235743,30.78100044,3831,15743,West,1,16,6.352029473416756,4.176455233620465
9-Midland,Pecos,2013,48371,-102.7235743,30.78100044,3827,15863,West,2,8,12.607955619996217,2.0904102430101905
9-Midland,Pecos,2014,48371,-102.7235743,30.78100044,3873,15984,West,0,10,0,2.581977794990963
9-Midland,Pecos,2015,48371,-102.7235743,30.78100044,3908,16119,West,0,4,0,1.0235414534288638
9-Midland,Pecos,2016,48371,-102.7235743,30.78100044,3942,16219,West,1,7,6.165608237252604,1.7757483510908167
9-Midland,Pecos,2017,48371,-102.7235743,30.78100044,3952,16313,West,0,13,0,3.289473684210526
9-Midland,Pecos,2018,48371,-102.7235743,30.78100044,3980,16397,West,1,22,6.098676587180582,5.527638190954774
9-Midland,Pecos,2019,48371,-102.7235743,30.78100044,3998,16477,West,2,37,12.138131941494205,9.254627313656828
9-Midland,Pecos,2020,48371,-102.7235743,30.78100044,4021,16533,West,0,27,0,6.714747575230042
9-Midland,Pecos,2021,48371,-102.7235743,30.78100044,4064,16598,West,0,24,0,5.905511811023622
9-Midland,Reagan,2011,48383,-101.5230108,31.36617698,1018,3422,West,0,1,0,0.9823182711198427
9-Midland,Reagan,2012,48383,-101.5230108,31.36617698,1036,3493,West,0,1,0,0.9652509652509653
9-Midland,Reagan,2013,48383,-101.5230108,31.36617698,1048,3575,West,0,0,0,0
9-Midland,Reagan,2014,48383,-101.5230108,31.36617698,1062,3655,West,0,2,0,1.8832391713747645
9-Midland,Reagan,2015,48383,-101.5230108,31.36617698,1064,3739,West,0,0,0,0
9-Midland,Reagan,2016,48383,-101.5230108,31.36617698,1086,3831,West,0,2,0,1.8416206261510129
9-Midland,Reagan,2017,48383,-101.5230108,31.36617698,1108,3928,West,0,7,0,6.31768953068592
9-Midland,Reagan,2018,48383,-101.5230108,31.36617698,1137,4017,West,0,7,0,6.156552330694811
9-Midland,Reagan,2019,48383,-101.5230108,31.36617698,1159,4122,West,0,5,0,4.3140638481449525
9-Midland,Reagan,2020,48383,-101.5230108,31.36617698,1184,4226,West,1,0,23.6630383341221,0
9-Midland,Reagan,2021,48383,-101.5230108,31.36617698,1179,4326,West,0,0,0,0
9-Midland,Reeves,2011,48389,-103.693143,31.32307061,3137,13943,West,1,10,7.1720576633436135,3.18775900541919
9-Midland,Reeves,2012,48389,-103.693143,31.32307061,3121,14117,West,0,0,0,0
9-Midland,Reeves,2013,48389,-103.693143,31.32307061,3124,14292,West,0,8,0,2.560819462227913
9-Midland,Reeves,2014,48389,-103.693143,31.32307061,3162,14483,West,0,7,0,2.213788741302973
9-Midland,Reeves,2015,48389,-103.693143,31.32307061,3192,14686,West,0,15,0,4.6992481203007515
9-Midland,Reeves,2016,48389,-103.693143,31.32307061,3232,14869,West,1,11,6.725401842760106,3.4034653465346536
9-Midland,Reeves,2017,48389,-103.693143,31.32307061,3283,15081,West,0,6,0,1.8275967103259214
9-Midland,Reeves,2018,48389,-103.693143,31.32307061,3331,15287,West,0,10,0,3.002101471029721
9-Midland,Reeves,2019,48389,-103.693143,31.32307061,3379,15501,West,1,15,6.451196696987291,4.439183190292987
9-Midland,Reeves,2020,48389,-103.693143,31.32307061,3416,15707,West,0,17,0,4.976580796252928
9-Midland,Reeves,2021,48389,-103.693143,31.32307061,3464,15931,West,0,10,0,2.886836027713626
9-Midland,Schleicher,2011,48413,-100.538097,30.89661056,1049,3405,West,1,1,29.368575624082233,0.9532888465204957
9-Midland,Schleicher,2012,48413,-100.538097,30.89661056,1011,3361,West,1,3,29.753049687592977,2.967359050445104
9-Midland,Schleicher,2013,48413,-100.538097,30.89661056,962,3327,West,1,10,30.057108506161704,10.395010395010395
9-Midland,Schleicher,2014,48413,-100.538097,30.89661056,939,3305,West,1,1,30.2571860816944,1.0649627263045793
9-Midland,Schleicher,2015,48413,-100.538097,30.89661056,922,3296,West,0,4,0,4.3383947939262475
9-Midland,Schleicher,2016,48413,-100.538097,30.89661056,892,3292,West,1,5,30.376670716889425,5.605381165919282
9-Midland,Schleicher,2017,48413,-100.538097,30.89661056,868,3292,West,0,5,0,5.760368663594471
9-Midland,Schleicher,2018,48413,-100.538097,30.89661056,858,3292,West,0,1,0,1.1655011655011656
9-Midland,Schleicher,2019,48413,-100.538097,30.89661056,834,3300,West,0,8,0,9.592326139088728
9-Midland,Schleicher,2020,48413,-100.538097,30.89661056,829,3312,West,1,0,30.193236714975843,0
9-Midland,Schleicher,2021,48413,-100.538097,30.89661056,834,3325,West,0,3,0,3.5971223021582737
9-Midland,Sterling,2011,48431,-101.0500699,31.82786516,272,1155,West,0,0,0,0
9-Midland,Sterling,2012,48431,-101.0500699,31.82786516,274,1166,West,0,0,0,0
9-Midland,Sterling,2013,48431,-101.0500699,31.82786516,272,1178,West,0,4,0,14.705882352941176
9-Midland,Sterling,2014,48431,-101.0500699,31.82786516,276,1189,West,0,0,0,0
9-Midland,Sterling,2015,48431,-101.0500699,31.82786516,269,1199,West,0,1,0,3.717472118959108
9-Midland,Sterling,2016,48431,-101.0500699,31.82786516,268,1209,West,0,4,0,14.925373134328359
9-Midland,Sterling,2017,48431,-101.0500699,31.82786516,266,1218,West,0,0,0,0
9-Midland,Sterling,2018,48431,-101.0500699,31.82786516,265,1227,West,0,0,0,0
9-Midland,Sterling,2019,48431,-101.0500699,31.82786516,263,1238,West,0,0,0,0
9-Midland,Sterling,2020,48431,-101.0500699,31.82786516,259,1252,West,0,1,0,3.8610038610038613
9-Midland,Sterling,2021,48431,-101.0500699,31.82786516,260,1257,West,0,0,0,0
9-Midland,Sutton,2011,48435,-100.5382263,30.49747152,1078,4124,West,6,2,145.4898157129001,1.8552875695732838
9-Midland,Sutton,2012,48435,-100.5382263,30.49747152,1046,4134,West,6,3,145.1378809869376,2.868068833652008
9-Midland,Sutton,2013,48435,-100.5382263,30.49747152,1028,4155,West,4,1,96.26955475330927,0.9727626459143969
9-Midland,Sutton,2014,48435,-100.5382263,30.49747152,1017,4187,West,1,0,23.88344877000239,0
9-Midland,Sutton,2015,48435,-100.5382263,30.49747152,1005,4221,West,0,4,0,3.980099502487562
9-Midland,Sutton,2016,48435,-100.5382263,30.49747152,1010,4255,West,0,9,0,8.91089108910891
9-Midland,Sutton,2017,48435,-100.5382263,30.49747152,998,4295,West,0,10,0,10.02004008016032
9-Midland,Sutton,2018,48435,-100.5382263,30.49747152,986,4325,West,0,7,0,7.099391480730223
9-Midland,Sutton,2019,48435,-100.5382263,30.49747152,986,4350,West,0,17,0,17.241379310344826
9-Midland,Sutton,2020,48435,-100.5382263,30.49747152,995,4381,West,0,1,0,1.0050251256281408
9-Midland,Sutton,2021,48435,-100.5382263,30.49747152,1000,4406,West,0,5,0,5
9-Midland,Terrell,2011,48443,-102.0764533,30.22502597,207,984,West,0,0,0,0
9-Midland,Terrell,2012,48443,-102.0764533,30.22502597,201,990,West,0,0,0,0
9-Midland,Terrell,2013,48443,-102.0764533,30.22502597,203,1000,West,0,0,0,0
9-Midland,Terrell,2014,48443,-102.0764533,30.22502597,209,1009,West,0,0,0,0
9-Midland,Terrell,2015,48443,-102.0764533,30.22502597,207,1022,West,0,0,0,0
9-Midland,Terrell,2016,48443,-102.0764533,30.22502597,206,1031,West,0,0,0,0
9-Midland,Terrell,2017,48443,-102.0764533,30.22502597,210,1040,West,0,0,0,0
9-Midland,Terrell,2018,48443,-102.0764533,30.22502597,211,1044,West,0,2,0,9.47867298578199
9-Midland,Terrell,2019,48443,-102.0764533,30.22502597,208,1048,West,0,0,0,0
9-Midland,Terrell,2020,48443,-102.0764533,30.22502597,208,1054,West,0,0,0,0
9-Midland,Terrell,2021,48443,-102.0764533,30.22502597,210,1057,West,0,0,0,0
9-Midland,Tom Green,2011,48451,-100.4620678,31.4044442,26089,111254,West,28,174,25.16763442213314,6.669477557591322
9-Midland,Tom Green,2012,48451,-100.4620678,31.4044442,26176,112365,West,22,169,19.57905041605482,6.456295843520783
9-Midland,Tom Green,2013,48451,-100.4620678,31.4044442,26386,113593,West,7,175,6.16235155335276,6.632305010232699
9-Midland,Tom Green,2014,48451,-100.4620678,31.4044442,26604,114841,West,6,192,5.22461490234324,7.216959855660803
9-Midland,Tom Green,2015,48451,-100.4620678,31.4044442,26860,116140,West,4,144,3.4441191665231616,5.361131794489948
9-Midland,Tom Green,2016,48451,-100.4620678,31.4044442,27083,117499,West,1,157,0.8510710729453016,5.796994424546764
9-Midland,Tom Green,2017,48451,-100.4620678,31.4044442,27350,118925,West,7,211,5.886062644523859,7.714808043875685
9-Midland,Tom Green,2018,48451,-100.4620678,31.4044442,27605,120367,West,5,147,4.153962464795168,5.325122260460061
9-Midland,Tom Green,2019,48451,-100.4620678,31.4044442,27829,121814,West,13,201,10.672008143563136,7.222681375543498
9-Midland,Tom Green,2020,48451,-100.4620678,31.4044442,28124,123276,West,10,200,8.11187903565982,7.111363959607452
9-Midland,Tom Green,2021,48451,-100.4620678,31.4044442,28400,124765,West,6,170,4.809040997074501,5.985915492957746
9-Midland,Upton,2011,48461,-102.0430005,31.36853957,923,3405,West,0,3,0,3.2502708559046587
9-Midland,Upton,2012,48461,-102.0430005,31.36853957,938,3460,West,0,2,0,2.1321961620469083
9-Midland,Upton,2013,48461,-102.0430005,31.36853957,942,3519,West,0,4,0,4.246284501061571
9-Midland,Upton,2014,48461,-102.0430005,31.36853957,966,3583,West,0,2,0,2.070393374741201
9-Midland,Upton,2015,48461,-102.0430005,31.36853957,968,3645,West,0,2,0,2.066115702479339
9-Midland,Upton,2016,48461,-102.0430005,31.36853957,973,3711,West,0,2,0,2.055498458376156
9-Midland,Upton,2017,48461,-102.0430005,31.36853957,999,3780,West,0,9,0,9.00900900900901
9-Midland,Upton,2018,48461,-102.0430005,31.36853957,1024,3853,West,0,15,0,14.6484375
9-Midland,Upton,2019,48461,-102.0430005,31.36853957,1037,3916,West,0,4,0,3.857280617164899
9-Midland,Upton,2020,48461,-102.0430005,31.36853957,1053,3983,West,0,0,0,0
9-Midland,Upton,2021,48461,-102.0430005,31.36853957,1063,4056,West,0,3,0,2.8222013170272815
9-Midland,Ward,2011,48475,-103.1024636,31.509424,2972,10858,West,1,3,9.209799226376866,1.009421265141319
