Year,County,Region,Placement Intention,Count,Average Months since Termination of Parental Rights
2012,Lampasas,7-Austin,Permanent,2,13.0967741935484
2012,La Salle,8-San Antonio,Not Permanent,5,15.3612903225806
2012,La Salle,8-San Antonio,Permanent,4,9.41935483870968
2012,Lavaca,8-San Antonio,Permanent,2,5.83870967741935
2012,Lee,7-Austin,Not Permanent,3,11.7956989247312
2012,Lee,7-Austin,Permanent,8,8.66129032258065
2012,Leon,7-Austin,Not Permanent,1,8.93548387096774
2012,Leon,7-Austin,Permanent,4,5.34677419354839
2012,Liberty,6-Houston,Not Permanent,14,16.647465437788
2012,Liberty,6-Houston,Permanent,19,16.6655348047538
2012,Limestone,7-Austin,Not Permanent,6,22.6505376344086
2012,Limestone,7-Austin,Permanent,4,5.12096774193548
2012,Lipscomb,1-Lubbock,Not Permanent,4,8.96774193548387
2012,Live Oak,11-Edinburg,Not Permanent,1,2.12903225806452
2012,Live Oak,11-Edinburg,Permanent,4,13.5645161290323
2012,Llano,7-Austin,Not Permanent,6,18.5591397849462
2012,Llano,7-Austin,Permanent,4,6.25
2012,Lubbock,1-Lubbock,Not Permanent,60,29.5150537634409
2012,Lubbock,1-Lubbock,Permanent,72,8.26299283154122
2012,Lynn,1-Lubbock,Not Permanent,1,14.5161290322581
2012,Madison,7-Austin,Not Permanent,3,24.1612903225806
2012,Madison,7-Austin,Permanent,1,9.87096774193548
2012,Marion,4-Tyler,Not Permanent,1,11.9677419354839
2012,Marion,4-Tyler,Permanent,2,2.7741935483871
2012,Mason,9-Midland,Permanent,1,9.48387096774194
2012,Matagorda,6-Houston,Not Permanent,3,7.79569892473118
2012,Maverick,8-San Antonio,Not Permanent,2,66.0967741935484
2012,Maverick,8-San Antonio,Permanent,2,39.741935483871
2012,McCulloch,9-Midland,Permanent,2,6.51612903225806
2012,McLennan,7-Austin,Not Permanent,49,13.6945358788677
2012,McLennan,7-Austin,Permanent,43,7.27306826706677
2012,Medina,8-San Antonio,Not Permanent,28,18.0495391705069
2012,Medina,8-San Antonio,Permanent,9,12.5483870967742
2012,Menard,9-Midland,Not Permanent,6,19.258064516129
2012,Midland,9-Midland,Not Permanent,24,16.239247311828
2012,Midland,9-Midland,Permanent,21,10.531490015361
2012,Milam,7-Austin,Not Permanent,11,19.1143695014663
2012,Milam,7-Austin,Permanent,6,10.2795698924731
2012,Mills,7-Austin,Not Permanent,1,5.74193548387097
2012,Mitchell,2-Abilene,Not Permanent,4,10.8064516129032
2012,Mitchell,2-Abilene,Permanent,1,15.1612903225806
2012,Montague,2-Abilene,Not Permanent,3,9.26881720430108
2012,Montague,2-Abilene,Permanent,5,21.8193548387097
2012,Montgomery,6-Houston,Not Permanent,41,24.0542879622345
2012,Montgomery,6-Houston,Permanent,67,13.1786230139624
2012,Moore,1-Lubbock,Not Permanent,4,35.741935483871
2012,Moore,1-Lubbock,Permanent,3,7.61290322580645
2012,Morris,4-Tyler,Not Permanent,2,23.0483870967742
2012,Morris,4-Tyler,Permanent,1,3.2258064516129
2012,Nacogdoches,5-Beaumont,Not Permanent,10,20.9161290322581
2012,Nacogdoches,5-Beaumont,Permanent,32,8.375
2012,Navarro,3-Arlington,Not Permanent,21,18.9231950844854
2012,Navarro,3-Arlington,Permanent,2,30.9354838709677
2012,Newton,5-Beaumont,Not Permanent,2,62.1935483870968
2012,Newton,5-Beaumont,Permanent,1,30.2258064516129
2012,Nolan,2-Abilene,Not Permanent,1,56.3870967741935
2012,Nolan,2-Abilene,Permanent,1,1.12903225806452
2012,Nueces,11-Edinburg,Not Permanent,62,33.2440166493236
2012,Nueces,11-Edinburg,Permanent,21,12.8556067588326
2012,Orange,5-Beaumont,Not Permanent,8,16.2620967741935
2012,Orange,5-Beaumont,Permanent,14,5.38018433179723
2012,Palo Pinto,3-Arlington,Not Permanent,6,9.05913978494624
2012,Palo Pinto,3-Arlington,Permanent,2,21.4193548387097
2012,Panola,4-Tyler,Not Permanent,2,56.6935483870968
2012,Parker,3-Arlington,Not Permanent,10,26.4935483870968
2012,Parker,3-Arlington,Permanent,10,14.1967741935484
2012,Parmer,1-Lubbock,Not Permanent,3,19.4838709677419
2012,Pecos,9-Midland,Permanent,1,49.1935483870968
2012,Polk,5-Beaumont,Not Permanent,3,35.7311827956989
2012,Polk,5-Beaumont,Permanent,9,5.25806451612903
2012,Potter,1-Lubbock,Not Permanent,30,23.8537634408602
2012,Potter,1-Lubbock,Permanent,15,7.82365591397849
2012,Randall,1-Lubbock,Not Permanent,14,22.3732718894009
2012,Randall,1-Lubbock,Permanent,11,33.8152492668622
2012,Real,8-San Antonio,Permanent,3,7.67741935483871
2012,Red River,4-Tyler,Not Permanent,2,11.9677419354839
2012,Red River,4-Tyler,Permanent,4,8.2741935483871
2012,Robertson,7-Austin,Not Permanent,3,40.1182795698925
2012,Robertson,7-Austin,Permanent,3,2.50537634408602
2012,Rockwall,3-Arlington,Not Permanent,1,6.45161290322581
2012,Runnels,2-Abilene,Not Permanent,2,7.19354838709677
2012,Runnels,2-Abilene,Permanent,1,20.7096774193548
2012,Rusk,4-Tyler,Not Permanent,2,5.48387096774194
2012,Rusk,4-Tyler,Permanent,4,7.87903225806452
2012,San Jacinto,5-Beaumont,Not Permanent,2,51.2903225806452
2012,San Jacinto,5-Beaumont,Permanent,5,5.1741935483871
2012,San Patricio,11-Edinburg,Not Permanent,5,56.258064516129
2012,San Patricio,11-Edinburg,Permanent,6,13.1720430107527
2012,San Saba,7-Austin,Permanent,1,82.5806451612903
2012,Scurry,2-Abilene,Not Permanent,1,2.61290322580645
2012,Scurry,2-Abilene,Permanent,1,12.741935483871
2012,Shelby,5-Beaumont,Not Permanent,6,23.252688172043
2012,Shelby,5-Beaumont,Permanent,1,102.806451612903
2012,Smith,4-Tyler,Not Permanent,22,8.53372434017595
2012,Smith,4-Tyler,Permanent,7,33.1566820276498
2012,Somervell,3-Arlington,Not Permanent,1,23.9677419354839
2012,Starr,11-Edinburg,Not Permanent,1,4.25806451612903
2012,Stephens,2-Abilene,Permanent,1,54.5806451612903
2012,Swisher,1-Lubbock,Not Permanent,6,28.0322580645161
2012,Tarrant,3-Arlington,Not Permanent,171,17.6461045085833
2012,Tarrant,3-Arlington,Permanent,78,9.15384615384615
2012,Taylor,2-Abilene,Not Permanent,17,18.0474383301708
2012,Taylor,2-Abilene,Permanent,11,24.0058651026393
2012,Terry,1-Lubbock,Not Permanent,5,3.4
2012,Terry,1-Lubbock,Permanent,6,8.78494623655914
2012,Titus,4-Tyler,Not Permanent,8,22.8991935483871
2012,Titus,4-Tyler,Permanent,5,4.43870967741935
2011,Anderson,4-Tyler,Not Permanent,13,14.6997518610422
2011,Anderson,4-Tyler,Permanent,13,11.9305210918114
2011,Andrews,9-Midland,Not Permanent,3,15.9569892473118
2011,Andrews,9-Midland,Permanent,3,5.09677419354839
2011,Angelina,5-Beaumont,Not Permanent,4,22.0887096774194
2011,Angelina,5-Beaumont,Permanent,9,26.0716845878136
2011,Aransas,11-Edinburg,Not Permanent,6,25.7365591397849
2011,Aransas,11-Edinburg,Permanent,6,9
2011,Atascosa,8-San Antonio,Not Permanent,7,37.8110599078341
2011,Atascosa,8-San Antonio,Permanent,17,7.14990512333966
2011,Austin,6-Houston,Not Permanent,4,8.80645161290323
2011,Bailey,1-Lubbock,Not Permanent,5,15.1161290322581
2011,Bailey,1-Lubbock,Permanent,2,9.03225806451613
2011,Bandera,8-San Antonio,Not Permanent,10,19.3387096774194
2011,Bandera,8-San Antonio,Permanent,5,4.03870967741935
2011,Bastrop,7-Austin,Not Permanent,13,46.1116625310174
2011,Bastrop,7-Austin,Permanent,13,5.19354838709677
2011,Bee,11-Edinburg,Not Permanent,7,28.3364055299539
2011,Bee,11-Edinburg,Permanent,2,23.2741935483871
2011,Bell,7-Austin,Not Permanent,47,19.9931365820178
2011,Bell,7-Austin,Permanent,74,6.13121185701831
2011,Bexar,8-San Antonio,Not Permanent,625,27.5523612903226
2011,Bexar,8-San Antonio,Permanent,195,18.394540942928
2011,Bosque,7-Austin,Not Permanent,6,5.70967741935484
2011,Bosque,7-Austin,Permanent,2,2.80645161290323
2011,Bowie,4-Tyler,Not Permanent,6,31.6021505376344
2011,Bowie,4-Tyler,Permanent,3,8.54838709677419
2011,Brazoria,6-Houston,Not Permanent,14,13.4539170506912
2011,Brazoria,6-Houston,Permanent,3,16.8494623655914
2011,Brazos,7-Austin,Not Permanent,21,25.2872503840246
2011,Brazos,7-Austin,Permanent,9,6.75627240143369
2011,Brewster,10-El Paso,Not Permanent,1,78.9032258064516
2011,Brooks,11-Edinburg,Not Permanent,5,68.0967741935484
2011,Brooks,11-Edinburg,Permanent,1,1.96774193548387
2011,Brown,2-Abilene,Not Permanent,18,21.3960573476702
2011,Brown,2-Abilene,Permanent,19,12.6281833616299
2011,Burleson,7-Austin,Not Permanent,8,3.3991935483871
2011,Burleson,7-Austin,Permanent,3,0.903225806451613
2011,Burnet,7-Austin,Not Permanent,6,29.1075268817204
2011,Burnet,7-Austin,Permanent,8,8.47983870967742
2011,Caldwell,7-Austin,Not Permanent,7,24.4101382488479
2011,Caldwell,7-Austin,Permanent,5,4.61935483870968
2011,Calhoun,8-San Antonio,Not Permanent,3,39.4086021505376
2011,Callahan,2-Abilene,Permanent,2,2.12903225806452
2011,Cameron,11-Edinburg,Not Permanent,41,37.6239181746656
2011,Cameron,11-Edinburg,Permanent,6,12.2365591397849
2011,Camp,4-Tyler,Not Permanent,1,19.1290322580645
2011,Camp,4-Tyler,Permanent,2,10.2741935483871
2011,Cass,4-Tyler,Not Permanent,1,3.35483870967742
2011,Cass,4-Tyler,Permanent,3,9.63440860215054
2011,Chambers,6-Houston,Not Permanent,7,7.74654377880184
2011,Chambers,6-Houston,Permanent,5,17.1032258064516
2011,Cherokee,4-Tyler,Not Permanent,11,19.9706744868035
2011,Cherokee,4-Tyler,Permanent,6,16.7365591397849
2011,Childress,1-Lubbock,Not Permanent,6,15.9301075268817
2011,Childress,1-Lubbock,Permanent,1,57.0967741935484
2011,Clay,2-Abilene,Not Permanent,1,63.6451612903226
2011,Cochran,1-Lubbock,Not Permanent,1,3.67741935483871
2011,Coke,9-Midland,Not Permanent,1,63.258064516129
2011,Coleman,2-Abilene,Not Permanent,3,31.1612903225806
2011,Collin,3-Arlington,Not Permanent,37,36.5248474280732
2011,Collin,3-Arlington,Permanent,7,14.6820276497696
2011,Collingsworth,1-Lubbock,Permanent,4,12.6451612903226
2011,Colorado,6-Houston,Not Permanent,3,8.35483870967742
2011,Comal,8-San Antonio,Not Permanent,26,27.985111662531
2011,Comal,8-San Antonio,Permanent,3,12.8172043010753
2011,Comanche,2-Abilene,Not Permanent,1,27.741935483871
2011,Comanche,2-Abilene,Permanent,1,3.12903225806452
2011,Cooke,3-Arlington,Not Permanent,6,12.7311827956989
2011,Cooke,3-Arlington,Permanent,3,3.91397849462366
2011,Coryell,7-Austin,Not Permanent,6,16.2311827956989
2011,Coryell,7-Austin,Permanent,9,10.663082437276
2011,Crockett,9-Midland,Permanent,1,5.93548387096774
2011,Crosby,1-Lubbock,Not Permanent,2,0.032258064516129
2011,Crosby,1-Lubbock,Permanent,6,8.56989247311828
2011,Dallas,3-Arlington,Not Permanent,341,31.049853372434
2011,Dallas,3-Arlington,Permanent,96,27.0470430107527
2011,Dawson,9-Midland,Not Permanent,4,7.40322580645161
2011,Dawson,9-Midland,Permanent,4,11.0967741935484
2011,Deaf Smith,1-Lubbock,Not Permanent,1,35.6774193548387
2011,Deaf Smith,1-Lubbock,Permanent,2,15.0806451612903
2011,Denton,3-Arlington,Not Permanent,67,16.2436206066442
2011,Denton,3-Arlington,Permanent,21,12.6344086021505
2011,DeWitt,8-San Antonio,Not Permanent,6,58.5967741935484
2011,DeWitt,8-San Antonio,Permanent,6,6.0752688172043
2011,Dickens,1-Lubbock,Not Permanent,2,35.6451612903226
2011,Dimmit,8-San Antonio,Not Permanent,17,38.1195445920304
2011,Dimmit,8-San Antonio,Permanent,7,34.4930875576037
2011,Donley,1-Lubbock,Not Permanent,2,28.0322580645161
2011,Donley,1-Lubbock,Permanent,1,2.51612903225806
2011,Duval,11-Edinburg,Not Permanent,3,65.9784946236559
2011,Eastland,2-Abilene,Not Permanent,3,48.7849462365591
2011,Eastland,2-Abilene,Permanent,1,5.45161290322581
2011,Ector,9-Midland,Not Permanent,28,11.471198156682
2011,Ector,9-Midland,Permanent,8,6.01209677419355
2011,Edwards,8-San Antonio,Permanent,3,22.258064516129
2011,Ellis,3-Arlington,Not Permanent,5,11.6709677419355
2011,Ellis,3-Arlington,Permanent,3,10.1505376344086
2011,El Paso,10-El Paso,Not Permanent,87,20.9818316648128
2011,El Paso,10-El Paso,Permanent,12,9.36827956989247
2011,Erath,3-Arlington,Not Permanent,6,19.5698924731183
2011,Erath,3-Arlington,Permanent,1,16.5806451612903
2011,Falls,7-Austin,Permanent,1,64.5806451612903
2011,Fannin,3-Arlington,Not Permanent,1,7.54838709677419
2011,Fannin,3-Arlington,Permanent,2,26.1129032258065
2011,Fayette,7-Austin,Not Permanent,1,11.2903225806452
2011,Fort Bend,6-Houston,Not Permanent,16,27.2963709677419
2011,Fort Bend,6-Houston,Permanent,5,14.458064516129
2011,Franklin,4-Tyler,Permanent,2,8.90322580645161
2011,Freestone,7-Austin,Not Permanent,4,18.4193548387097
2011,Freestone,7-Austin,Permanent,6,8.39784946236559
2011,Frio,8-San Antonio,Not Permanent,11,17.1847507331378
2011,Frio,8-San Antonio,Permanent,10,24.2645161290323
2011,Gaines,9-Midland,Not Permanent,2,23.1935483870968
2011,Gaines,9-Midland,Permanent,3,9.54838709677419
2011,Galveston,6-Houston,Not Permanent,47,11.3109128345916
2011,Galveston,6-Houston,Permanent,10,12.3064516129032
2011,Garza,1-Lubbock,Permanent,3,13.2795698924731
2011,Gillespie,8-San Antonio,Not Permanent,8,19.5282258064516
2011,Gillespie,8-San Antonio,Permanent,2,8.48387096774194
2011,Gonzales,8-San Antonio,Not Permanent,3,72.0860215053763
2011,Gray,1-Lubbock,Not Permanent,6,15.0215053763441
2011,Gray,1-Lubbock,Permanent,11,8.75659824046921
2011,Grayson,3-Arlington,Not Permanent,14,25.221198156682
2011,Grayson,3-Arlington,Permanent,9,5.6594982078853
2011,Gregg,4-Tyler,Not Permanent,35,25.9428571428571
2011,Gregg,4-Tyler,Permanent,9,11.5448028673835
2011,Grimes,7-Austin,Not Permanent,8,23.6370967741935
2011,Grimes,7-Austin,Permanent,9,12.0465949820789
2011,Guadalupe,8-San Antonio,Not Permanent,21,40.8079877112135
2011,Guadalupe,8-San Antonio,Permanent,2,31.8870967741935
2011,Hale,1-Lubbock,Not Permanent,10,40.4
2011,Hale,1-Lubbock,Permanent,5,2.91612903225806
2011,Hall,1-Lubbock,Not Permanent,2,97.241935483871
2011,Hamilton,7-Austin,Not Permanent,3,8.50537634408602
2011,Hamilton,7-Austin,Permanent,1,2.06451612903226
2011,Hardin,5-Beaumont,Not Permanent,4,11.1532258064516
2011,Hardin,5-Beaumont,Permanent,3,22.7956989247312
2011,Harris,6-Houston,Not Permanent,829,26.2360403128526
2011,Harris,6-Houston,Permanent,778,13.93660336678
2011,Harrison,4-Tyler,Not Permanent,10,59.7032258064516
2011,Harrison,4-Tyler,Permanent,4,15.9274193548387
2011,Hays,7-Austin,Not Permanent,8,25.5241935483871
2011,Hays,7-Austin,Permanent,4,10.7338709677419
2011,Hemphill,1-Lubbock,Permanent,1,2.80645161290323
2011,Henderson,4-Tyler,Not Permanent,7,7.99539170506913
2011,Henderson,4-Tyler,Permanent,18,8.03763440860215
2011,Hidalgo,11-Edinburg,Not Permanent,19,41.8081494057725
2011,Hidalgo,11-Edinburg,Permanent,2,22.1129032258065
2011,Hill,7-Austin,Not Permanent,6,25.1290322580645
2011,Hill,7-Austin,Permanent,6,29.4301075268817
2011,Hockley,1-Lubbock,Not Permanent,8,74.0403225806452
2011,Hockley,1-Lubbock,Permanent,9,31.3333333333333
2011,Hood,3-Arlington,Not Permanent,6,51.1344086021505
2011,Hopkins,4-Tyler,Not Permanent,1,5.29032258064516
2011,Hopkins,4-Tyler,Permanent,4,1.29032258064516
2011,Houston,5-Beaumont,Not Permanent,6,36.8333333333333
2011,Houston,5-Beaumont,Permanent,1,6.45161290322581
2011,Howard,9-Midland,Not Permanent,7,24.5023041474654
2011,Howard,9-Midland,Permanent,8,4.59274193548387
2011,Hunt,3-Arlington,Not Permanent,26,14.7009925558313
2011,Hunt,3-Arlington,Permanent,7,4.09677419354839
2011,Hutchinson,1-Lubbock,Not Permanent,3,20.0537634408602
2011,Hutchinson,1-Lubbock,Permanent,2,7.67741935483871
2011,Jack,2-Abilene,Not Permanent,2,46.1935483870968
2011,Jackson,8-San Antonio,Not Permanent,1,29.258064516129
2011,Jackson,8-San Antonio,Permanent,1,51.5483870967742
2011,Jasper,5-Beaumont,Not Permanent,2,16.1129032258065
2011,Jasper,5-Beaumont,Permanent,7,7.14285714285714
2011,Jefferson,5-Beaumont,Not Permanent,15,24.5376344086022
2011,Jefferson,5-Beaumont,Permanent,24,8.46236559139785
2011,Jim Wells,11-Edinburg,Not Permanent,1,30.8387096774194
2011,Johnson,3-Arlington,Not Permanent,26,20.605459057072
2011,Johnson,3-Arlington,Permanent,9,24.1648745519713
2011,Karnes,8-San Antonio,Not Permanent,8,46.0806451612903
2011,Karnes,8-San Antonio,Permanent,7,7.18433179723502
2011,Kaufman,3-Arlington,Not Permanent,2,32.8387096774194
2011,Kaufman,3-Arlington,Permanent,5,3.15483870967742
2011,Kendall,8-San Antonio,Not Permanent,5,16.9806451612903
2011,Kerr,8-San Antonio,Not Permanent,26,15.1091811414392
2011,Kerr,8-San Antonio,Permanent,21,18.6881720430108
2011,Kleberg,11-Edinburg,Not Permanent,5,13.0451612903226
2011,Kleberg,11-Edinburg,Permanent,3,12.6774193548387
2011,Knox,2-Abilene,Not Permanent,2,1.35483870967742
2011,Lamar,4-Tyler,Not Permanent,5,10.8064516129032
2011,Lamar,4-Tyler,Permanent,2,5.51612903225806
2011,Lamb,1-Lubbock,Not Permanent,4,42.508064516129
2011,Lampasas,7-Austin,Not Permanent,7,68.9585253456221
2011,Lampasas,7-Austin,Permanent,1,18.9354838709677
2011,La Salle,8-San Antonio,Not Permanent,1,34
2011,Lavaca,8-San Antonio,Not Permanent,3,25.9354838709677
2011,Lee,7-Austin,Not Permanent,3,15
2011,Lee,7-Austin,Permanent,1,1.19354838709677
2011,Leon,7-Austin,Not Permanent,1,50.741935483871
2011,Leon,7-Austin,Permanent,1,115.548387096774
2011,Liberty,6-Houston,Not Permanent,11,24.2551319648094
2011,Liberty,6-Houston,Permanent,3,10.5268817204301
2011,Limestone,7-Austin,Not Permanent,5,9.04516129032258
2011,Limestone,7-Austin,Permanent,4,15.1290322580645
2011,Live Oak,11-Edinburg,Not Permanent,1,6.25806451612903
2011,Llano,7-Austin,Not Permanent,3,10.7204301075269
2011,Llano,7-Austin,Permanent,3,7.61290322580645
2011,Lubbock,1-Lubbock,Not Permanent,56,30.2039170506912
2011,Lubbock,1-Lubbock,Permanent,83,12.0715118538671
2011,Lynn,1-Lubbock,Permanent,2,2.51612903225806
2011,Madison,7-Austin,Not Permanent,4,11.8629032258065
2011,Madison,7-Austin,Permanent,1,21.8064516129032
2011,Marion,4-Tyler,Permanent,3,7.73118279569892
2011,Maverick,8-San Antonio,Not Permanent,3,36.7204301075269
2011,Maverick,8-San Antonio,Permanent,7,31.8663594470046
2011,McCulloch,9-Midland,Permanent,1,20.9032258064516
2011,McLennan,7-Austin,Not Permanent,24,21.8951612903226
2011,McLennan,7-Austin,Permanent,43,8.15453863465866
2011,Medina,8-San Antonio,Not Permanent,31,11.0863683662851
2011,Medina,8-San Antonio,Permanent,23,10.6086956521739
2011,Menard,9-Midland,Not Permanent,3,23.258064516129
2011,Midland,9-Midland,Not Permanent,17,17.753320683112
2011,Midland,9-Midland,Permanent,12,7.13440860215054
2011,Milam,7-Austin,Not Permanent,4,47.6290322580645
2011,Milam,7-Austin,Permanent,10,7.29032258064516
2011,Mills,7-Austin,Permanent,1,10.741935483871
2011,Mitchell,2-Abilene,Permanent,2,6.51612903225806
2011,Montague,2-Abilene,Not Permanent,3,28.1935483870968
2011,Montague,2-Abilene,Permanent,3,8.33333333333333
2011,Montgomery,6-Houston,Not Permanent,68,14.7566413662239
2011,Montgomery,6-Houston,Permanent,78,12.4735318444996
2011,Motley,1-Lubbock,Not Permanent,1,36.5161290322581
2011,Nacogdoches,5-Beaumont,Not Permanent,13,19.3598014888337
2011,Nacogdoches,5-Beaumont,Permanent,14,10.0069124423963
2011,Navarro,3-Arlington,Not Permanent,18,20.1666666666667
2011,Navarro,3-Arlington,Permanent,7,19.1981566820277
2011,Newton,5-Beaumont,Not Permanent,2,18.2258064516129
2011,Nolan,2-Abilene,Permanent,1,1.38709677419355
2011,Nueces,11-Edinburg,Not Permanent,79,26.5438954675378
2011,Nueces,11-Edinburg,Permanent,39,14.4375516956162
2011,Orange,5-Beaumont,Not Permanent,7,25.1520737327189
2011,Orange,5-Beaumont,Permanent,4,7.7741935483871
2011,Palo Pinto,3-Arlington,Not Permanent,4,10.5564516129032
2011,Palo Pinto,3-Arlington,Permanent,1,29.6774193548387
2011,Panola,4-Tyler,Not Permanent,1,26
2011,Parker,3-Arlington,Not Permanent,9,21.6200716845878
2011,Parker,3-Arlington,Permanent,7,6.65898617511521
2011,Parmer,1-Lubbock,Not Permanent,1,20.7096774193548
2011,Pecos,9-Midland,Not Permanent,1,0.225806451612903
2011,Pecos,9-Midland,Permanent,1,5.54838709677419
2011,Polk,5-Beaumont,Not Permanent,3,26.7956989247312
2011,Polk,5-Beaumont,Permanent,3,13.1612903225806
2011,Potter,1-Lubbock,Not Permanent,31,20.6451612903226
2011,Potter,1-Lubbock,Permanent,15,11.6688172043011
2011,Rains,4-Tyler,Not Permanent,3,16.6129032258065
2011,Randall,1-Lubbock,Not Permanent,19,23.1307300509338
2011,Randall,1-Lubbock,Permanent,20,9.91774193548387
2011,Reagan,9-Midland,Permanent,3,5.74193548387097
2011,Real,8-San Antonio,Not Permanent,1,11.3225806451613
2011,Real,8-San Antonio,Permanent,1,9.41935483870968
2011,Reeves,9-Midland,Permanent,1,11.4516129032258
2011,Robertson,7-Austin,Not Permanent,2,31.2258064516129
2011,Robertson,7-Austin,Permanent,1,8.80645161290323
2011,Rockwall,3-Arlington,Not Permanent,2,23.4032258064516
2011,Runnels,2-Abilene,Not Permanent,1,8.70967741935484
2011,Runnels,2-Abilene,Permanent,2,13.4516129032258
2011,Rusk,4-Tyler,Permanent,4,13.3145161290323
2011,San Jacinto,5-Beaumont,Not Permanent,3,33.7096774193548
2011,San Jacinto,5-Beaumont,Permanent,4,16.9677419354839
2011,San Patricio,11-Edinburg,Not Permanent,13,28.3424317617866
2011,San Patricio,11-Edinburg,Permanent,2,5.33870967741935
2011,San Saba,7-Austin,Not Permanent,1,70.5806451612903
2011,Scurry,2-Abilene,Not Permanent,3,4.51612903225806
2011,Scurry,2-Abilene,Permanent,2,20
2011,Shelby,5-Beaumont,Not Permanent,3,60.7849462365591
2011,Shelby,5-Beaumont,Permanent,2,4.95161290322581
2011,Smith,4-Tyler,Not Permanent,29,12.1924360400445
2011,Smith,4-Tyler,Permanent,14,15.3732718894009
