Econ_Region,Year,County,Region,fips,lon,lat,Child_Population,Total_Population,DFPS_children_Total_County,Adopt_Need_Total_County,Homes_Total_County,Total_Families_Served_HOPES,Total_Families_Served_HIP,Total_Families_Served_TNFP,Total_Families_Served_THV_MIECHV,Total_Families_Served_THV_STATE,Total_Families_Served_THV,Physician_Access,Uninsured Rate,Graduation Rate,Personal Income per Capita,Average Wages,Population Density
Alamo,2017,Kerr,8-San Antonio,48265,-99.35016969,30.06153035,10201,51421,136,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2017,Goliad,8-San Antonio,48175,-97.42646082,28.65708563,1536,7575,14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2017,Gonzales,8-San Antonio,48177,-97.49279927,29.45641495,5532,20937,45,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2017,Victoria,8-San Antonio,48469,-96.97176602,28.79640594,22856,94187,190,48,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2017,Wilson,8-San Antonio,48493,-98.08621015,29.17315896,11365,48995,98,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Atascosa,8-San Antonio,48013,-98.52741302,28.89418432,13170,50265,188,36,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Bandera,8-San Antonio,48019,-99.24637282,29.74724753,3452,21083,54,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Comal,8-San Antonio,48091,-98.27814516,29.80816362,30654,138302,414,58,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Bexar,8-San Antonio,48029,-98.51966309,29.44884523,517732,2013625,5751,1091,145,527,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Calhoun,8-San Antonio,48057,-96.64708119,28.48966896,5604,22570,55,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,DeWitt,8-San Antonio,48123,-97.35666976,29.08201599,4598,21374,55,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Guadalupe,8-San Antonio,48187,-97.94850308,29.58257236,40585,161541,241,46,19,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Gillespie,8-San Antonio,48171,-98.94627245,30.31800246,4907,25848,25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Jackson,8-San Antonio,48239,-96.57883268,28.95603133,3996,15520,29,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Gonzales,8-San Antonio,48177,-97.49279927,29.45641495,5560,21075,34,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Karnes,8-San Antonio,48255,-97.85960621,28.90493782,3226,15238,74,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Medina,8-San Antonio,48325,-99.11008331,29.35520493,11460,49615,139,27,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Kerr,8-San Antonio,48265,-99.35016969,30.06153035,10264,51716,95,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Goliad,8-San Antonio,48175,-97.42646082,28.65708563,1527,7622,9,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Frio,8-San Antonio,48163,-99.10826004,28.86726774,4577,19421,105,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Lavaca,8-San Antonio,48285,-96.93020993,29.38437003,4824,20324,25,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Kendall,8-San Antonio,48259,-98.71160511,29.9446397,9665,43173,23,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Wilson,8-San Antonio,48493,-98.08621015,29.17315896,11355,49908,83,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2018,Victoria,8-San Antonio,48469,-96.97176602,28.79640594,22894,95346,192,41,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Atascosa,8-San Antonio,48013,-98.52741302,28.89418432,13281,51048,197,42,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Bandera,8-San Antonio,48019,-99.24637282,29.74724753,3427,21174,49,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Bexar,8-San Antonio,48029,-98.51966309,29.44884523,525295,2053260,5341,1028,45,702,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Frio,8-San Antonio,48163,-99.10826004,28.86726774,4615,19718,92,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Goliad,8-San Antonio,48175,-97.42646082,28.65708563,1547,7672,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Calhoun,8-San Antonio,48057,-96.64708119,28.48966896,5652,22707,52,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Comal,8-San Antonio,48091,-98.27814516,29.80816362,31531,142701,330,47,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Gillespie,8-San Antonio,48171,-98.94627245,30.31800246,4965,26019,20,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,DeWitt,8-San Antonio,48123,-97.35666976,29.08201599,4634,21573,36,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Karnes,8-San Antonio,48255,-97.85960621,28.90493782,3269,15309,55,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Kendall,8-San Antonio,48259,-98.71160511,29.9446397,9959,44686,28,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Medina,8-San Antonio,48325,-99.11008331,29.35520493,11466,50118,181,27,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Gonzales,8-San Antonio,48177,-97.49279927,29.45641495,5582,21216,27,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Lavaca,8-San Antonio,48285,-96.93020993,29.38437003,4913,20522,27,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Guadalupe,8-San Antonio,48187,-97.94850308,29.58257236,41291,165837,225,31,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Jackson,8-San Antonio,48239,-96.57883268,28.95603133,4050,15699,26,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Kerr,8-San Antonio,48265,-99.35016969,30.06153035,10301,51993,98,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Victoria,8-San Antonio,48469,-96.97176602,28.79640594,22996,96533,222,56,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2019,Wilson,8-San Antonio,48493,-98.08621015,29.17315896,11373,50837,81,13,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2020,Atascosa,8-San Antonio,48013,-98.52741302,28.89418432,13408,51831,217,46,4,1,1,3,1,NA,1,NA,NA,NA,NA,NA,NA
Alamo,2020,Bandera,8-San Antonio,48019,-99.24637282,29.74724753,3432,21246,46,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2020,Comal,8-San Antonio,48091,-98.27814516,29.80816362,32639,147330,288,41,4,3,1,6,1,NA,1,NA,NA,NA,NA,NA,NA
Alamo,2020,Bexar,8-San Antonio,48029,-98.51966309,29.44884523,533642,2093502,4990,852,5,1021,143,724,393,NA,393,NA,NA,NA,NA,NA,NA
Alamo,2020,Calhoun,8-San Antonio,48057,-96.64708119,28.48966896,5685,22840,53,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2020,Kerr,8-San Antonio,48265,-99.35016969,30.06153035,10341,52267,88,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2020,Frio,8-San Antonio,48163,-99.10826004,28.86726774,4661,20023,103,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2020,Gillespie,8-San Antonio,48171,-98.94627245,30.31800246,5015,26191,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2020,DeWitt,8-San Antonio,48123,-97.35666976,29.08201599,4724,21737,29,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2020,Kendall,8-San Antonio,48259,-98.71160511,29.9446397,10300,46278,31,2,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Alamo,2020,Goliad,8-San Antonio,48175,-97.42646082,28.65708563,1527,7717,14,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Alamo,2020,Jackson,8-San Antonio,48239,-96.57883268,28.95603133,4140,15899,35,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2020,Guadalupe,8-San Antonio,48187,-97.94850308,29.58257236,42151,170266,178,18,5,1,1,5,14,NA,14,NA,NA,NA,NA,NA,NA
Alamo,2020,Gonzales,8-San Antonio,48177,-97.49279927,29.45641495,5613,21347,29,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2020,Wilson,8-San Antonio,48493,-98.08621015,29.17315896,11438,51802,82,12,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Alamo,2020,Lavaca,8-San Antonio,48285,-96.93020993,29.38437003,5031,20735,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2020,Karnes,8-San Antonio,48255,-97.85960621,28.90493782,3338,15393,51,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,2020,Medina,8-San Antonio,48325,-99.11008331,29.35520493,11494,50594,147,49,2,2,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Alamo,2020,Victoria,8-San Antonio,48469,-96.97176602,28.79640594,23146,97744,214,64,5,1,NA,NA,203,NA,203,NA,NA,NA,NA,NA,NA
Alamo,NA,Gonzales,NA,48177,-97.49279927,29.45641495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,NA,Calhoun,NA,48057,-96.64708119,28.48966896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,NA,DeWitt,NA,48123,-97.35666976,29.08201599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,NA,Gillespie,NA,48171,-98.94627245,30.31800246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,NA,Jackson,NA,48239,-96.57883268,28.95603133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,NA,Frio,NA,48163,-99.10826004,28.86726774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,NA,Karnes,NA,48255,-97.85960621,28.90493782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alamo,NA,Kerr,NA,48265,-99.35016969,30.06153035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2010,Fayette,7-Austin,48149,-96.91968047,29.87683207,5389,24554,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,22,84.2,39770,47298,218.2
Capital,2010,Caldwell,7-Austin,48055,-97.61983479,29.83677935,10058,38066,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,22,84.2,39770,47298,218.2
Capital,2010,Williamson,7-Austin,48491,-97.60105467,30.64834941,121452,422679,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,22,84.2,39770,47298,218.2
Capital,2010,Burnet,7-Austin,48053,-98.18252382,30.78843382,9921,42750,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,22,84.2,39770,47298,218.2
Capital,2010,Blanco,7-Austin,48031,-98.39974086,30.26636128,2294,10497,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,22,84.2,39770,47298,218.2
Capital,2010,Travis,7-Austin,48453,-97.78194654,30.33423319,245037,1024266,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,22,84.2,39770,47298,218.2
Capital,2010,Llano,7-Austin,48299,-98.68387398,30.70566579,3077,19301,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,22,84.2,39770,47298,218.2
Capital,2010,Hays,7-Austin,48209,-98.03104087,30.05782657,38761,157107,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,22,84.2,39770,47298,218.2
Capital,2010,Lee,7-Austin,48287,-96.96568735,30.31065065,4345,16612,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,22,84.2,39770,47298,218.2
Capital,2010,Bastrop,7-Austin,48021,-97.31187705,30.10353518,19452,74171,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,22,84.2,39770,47298,218.2
Capital,2011,Caldwell,7-Austin,48055,-97.61983479,29.83677935,10019,38624,103,12,7,NA,NA,NA,NA,NA,NA,197,21.7,86,42201,49145,224.7
Capital,2011,Bastrop,7-Austin,48021,-97.31187705,30.10353518,19578,75339,192,26,12,NA,NA,NA,NA,NA,NA,197,21.7,86,42201,49145,224.7
Capital,2011,Blanco,7-Austin,48031,-98.39974086,30.26636128,2237,10590,11,NA,2,NA,NA,NA,NA,NA,NA,197,21.7,86,42201,49145,224.7
Capital,2011,Hays,7-Austin,48209,-98.03104087,30.05782657,40089,163612,177,12,13,NA,NA,NA,NA,NA,NA,197,21.7,86,42201,49145,224.7
Capital,2011,Fayette,7-Austin,48149,-96.91968047,29.87683207,5385,24678,71,1,3,NA,NA,NA,NA,NA,NA,197,21.7,86,42201,49145,224.7
Capital,2011,Lee,7-Austin,48287,-96.96568735,30.31065065,4293,16698,78,4,4,NA,NA,NA,NA,NA,NA,197,21.7,86,42201,49145,224.7
Capital,2011,Burnet,7-Austin,48053,-98.18252382,30.78843382,9822,43254,113,14,1,NA,NA,NA,NA,NA,NA,197,21.7,86,42201,49145,224.7
Capital,2011,Williamson,7-Austin,48491,-97.60105467,30.64834941,124123,437474,580,71,44,NA,NA,NA,NA,NA,NA,197,21.7,86,42201,49145,224.7
Capital,2011,Travis,7-Austin,48453,-97.78194654,30.33423319,248686,1050353,1403,134,81,NA,NA,NA,NA,NA,NA,197,21.7,86,42201,49145,224.7
Capital,2011,Llano,7-Austin,48299,-98.68387398,30.70566579,3064,19312,64,6,4,NA,NA,NA,NA,NA,NA,197,21.7,86,42201,49145,224.7
Capital,2012,Bastrop,7-Austin,48021,-97.31187705,30.10353518,19785,76532,222,20,10,NA,NA,NA,NA,NA,NA,199,20.9,88.7,45157,50720,231.2
Capital,2012,Caldwell,7-Austin,48055,-97.61983479,29.83677935,10106,39200,135,12,NA,NA,NA,NA,NA,NA,NA,199,20.9,88.7,45157,50720,231.2
Capital,2012,Travis,7-Austin,48453,-97.78194654,30.33423319,253035,1076898,1584,152,42,NA,NA,NA,NA,NA,NA,199,20.9,88.7,45157,50720,231.2
Capital,2012,Lee,7-Austin,48287,-96.96568735,30.31065065,4262,16801,71,11,3,NA,NA,NA,NA,NA,NA,199,20.9,88.7,45157,50720,231.2
Capital,2012,Llano,7-Austin,48299,-98.68387398,30.70566579,3040,19321,57,10,1,NA,NA,NA,NA,NA,NA,199,20.9,88.7,45157,50720,231.2
Capital,2012,Blanco,7-Austin,48031,-98.39974086,30.26636128,2204,10683,7,1,1,NA,NA,NA,NA,NA,NA,199,20.9,88.7,45157,50720,231.2
Capital,2012,Fayette,7-Austin,48149,-96.91968047,29.87683207,5419,24802,82,10,1,NA,NA,NA,NA,NA,NA,199,20.9,88.7,45157,50720,231.2
Capital,2012,Williamson,7-Austin,48491,-97.60105467,30.64834941,126706,452627,504,69,33,NA,NA,NA,NA,NA,NA,199,20.9,88.7,45157,50720,231.2
Capital,2012,Hays,7-Austin,48209,-98.03104087,30.05782657,41439,170350,177,21,10,NA,NA,NA,NA,NA,NA,199,20.9,88.7,45157,50720,231.2
Capital,2012,Burnet,7-Austin,48053,-98.18252382,30.78843382,9827,43762,110,6,4,NA,NA,NA,NA,NA,NA,199,20.9,88.7,45157,50720,231.2
Capital,2013,Hays,7-Austin,48209,-98.03104087,30.05782657,42857,177267,183,23,15,NA,NA,NA,NA,NA,NA,203,20.6,90.2,45246,50934,237.2
Capital,2013,Williamson,7-Austin,48491,-97.60105467,30.64834941,129412,468146,431,56,39,NA,NA,NA,NA,NA,NA,203,20.6,90.2,45246,50934,237.2
Capital,2013,Caldwell,7-Austin,48055,-97.61983479,29.83677935,10250,39806,127,19,1,NA,NA,NA,NA,NA,NA,203,20.6,90.2,45246,50934,237.2
Capital,2013,Lee,7-Austin,48287,-96.96568735,30.31065065,4230,16906,69,10,3,NA,NA,NA,NA,NA,NA,203,20.6,90.2,45246,50934,237.2
Capital,2013,Bastrop,7-Austin,48021,-97.31187705,30.10353518,19938,77707,268,31,8,NA,NA,NA,NA,NA,NA,203,20.6,90.2,45246,50934,237.2
Capital,2013,Burnet,7-Austin,48053,-98.18252382,30.78843382,9874,44285,139,12,10,NA,NA,NA,NA,NA,NA,203,20.6,90.2,45246,50934,237.2
Capital,2013,Blanco,7-Austin,48031,-98.39974086,30.26636128,2182,10781,5,NA,1,NA,NA,NA,NA,NA,NA,203,20.6,90.2,45246,50934,237.2
Capital,2013,Travis,7-Austin,48453,-97.78194654,30.33423319,257828,1103585,1607,222,49,NA,NA,NA,NA,NA,NA,203,20.6,90.2,45246,50934,237.2
Capital,2013,Llano,7-Austin,48299,-98.68387398,30.70566579,3036,19319,63,10,1,NA,NA,NA,NA,NA,NA,203,20.6,90.2,45246,50934,237.2
Capital,2013,Fayette,7-Austin,48149,-96.91968047,29.87683207,5417,24934,77,21,1,NA,NA,NA,NA,NA,NA,203,20.6,90.2,45246,50934,237.2
Capital,2014,Burnet,7-Austin,48053,-98.18252382,30.78843382,9906,44838,160,13,10,NA,NA,NA,NA,NA,NA,206,17.8,91.2,46911,52782,244.1
Capital,2014,Hays,7-Austin,48209,-98.03104087,30.05782657,44168,184417,214,40,15,NA,NA,NA,NA,NA,NA,206,17.8,91.2,46911,52782,244.1
Capital,2014,Fayette,7-Austin,48149,-96.91968047,29.87683207,5399,25067,65,7,2,NA,NA,NA,NA,NA,NA,206,17.8,91.2,46911,52782,244.1
Capital,2014,Bastrop,7-Austin,48021,-97.31187705,30.10353518,20071,78891,310,57,10,NA,NA,NA,NA,NA,NA,206,17.8,91.2,46911,52782,244.1
Capital,2014,Caldwell,7-Austin,48055,-97.61983479,29.83677935,10374,40432,119,24,3,NA,NA,NA,NA,NA,NA,206,17.8,91.2,46911,52782,244.1
Capital,2014,Williamson,7-Austin,48491,-97.60105467,30.64834941,132120,484096,440,45,27,NA,NA,NA,NA,NA,NA,206,17.8,91.2,46911,52782,244.1
Capital,2014,Travis,7-Austin,48453,-97.78194654,30.33423319,262552,1130447,1617,187,43,NA,NA,NA,NA,NA,NA,206,17.8,91.2,46911,52782,244.1
Capital,2014,Blanco,7-Austin,48031,-98.39974086,30.26636128,2161,10886,19,NA,NA,NA,NA,NA,NA,NA,NA,206,17.8,91.2,46911,52782,244.1
Capital,2014,Lee,7-Austin,48287,-96.96568735,30.31065065,4189,17007,57,6,3,NA,NA,NA,NA,NA,NA,206,17.8,91.2,46911,52782,244.1
Capital,2014,Llano,7-Austin,48299,-98.68387398,30.70566579,3023,19323,61,15,2,NA,NA,NA,NA,NA,NA,206,17.8,91.2,46911,52782,244.1
Capital,2015,Bastrop,7-Austin,48021,-97.31187705,30.10353518,20205,80082,294,65,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2015,Blanco,7-Austin,48031,-98.39974086,30.26636128,2147,10988,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2015,Williamson,7-Austin,48491,-97.60105467,30.64834941,134627,500485,433,66,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2015,Burnet,7-Austin,48053,-98.18252382,30.78843382,9960,45389,126,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2015,Caldwell,7-Austin,48055,-97.61983479,29.83677935,10468,41044,137,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2015,Fayette,7-Austin,48149,-96.91968047,29.87683207,5427,25219,57,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2015,Llano,7-Austin,48299,-98.68387398,30.70566579,3021,19348,87,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2015,Hays,7-Austin,48209,-98.03104087,30.05782657,45540,191851,310,39,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2015,Lee,7-Austin,48287,-96.96568735,30.31065065,4169,17102,53,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2015,Travis,7-Austin,48453,-97.78194654,30.33423319,267332,1157447,1733,187,47,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2016,Bastrop,7-Austin,48021,-97.31187705,30.10353518,20324,81259,279,49,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2016,Blanco,7-Austin,48031,-98.39974086,30.26636128,2121,11094,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2016,Lee,7-Austin,48287,-96.96568735,30.31065065,4181,17201,59,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2016,Burnet,7-Austin,48053,-98.18252382,30.78843382,10011,45948,153,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2016,Caldwell,7-Austin,48055,-97.61983479,29.83677935,10589,41678,150,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2016,Fayette,7-Austin,48149,-96.91968047,29.87683207,5463,25383,62,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2016,Hays,7-Austin,48209,-98.03104087,30.05782657,46928,199621,321,42,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2016,Llano,7-Austin,48299,-98.68387398,30.70566579,3034,19372,91,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2016,Williamson,7-Austin,48491,-97.60105467,30.64834941,137160,517263,482,54,34,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2016,Travis,7-Austin,48453,-97.78194654,30.33423319,272021,1184722,1872,197,52,426,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2017,Bastrop,7-Austin,48021,-97.31187705,30.10353518,20397,82448,202,52,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2017,Blanco,7-Austin,48031,-98.39974086,30.26636128,2123,11201,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2017,Burnet,7-Austin,48053,-98.18252382,30.78843382,10053,46513,217,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2017,Caldwell,7-Austin,48055,-97.61983479,29.83677935,10691,42322,148,22,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2017,Fayette,7-Austin,48149,-96.91968047,29.87683207,5545,25545,64,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2017,Hays,7-Austin,48209,-98.03104087,30.05782657,48312,207880,311,50,14,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2017,Travis,7-Austin,48453,-97.78194654,30.33423319,276461,1211795,1856,215,35,628,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2017,Llano,7-Austin,48299,-98.68387398,30.70566579,3048,19387,93,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2017,Lee,7-Austin,48287,-96.96568735,30.31065065,4171,17298,48,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2017,Williamson,7-Austin,48491,-97.60105467,30.64834941,139636,534550,438,51,25,42,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2018,Hays,7-Austin,48209,-98.03104087,30.05782657,49705,216516,410,32,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2018,Bastrop,7-Austin,48021,-97.31187705,30.10353518,20495,83657,235,30,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2018,Fayette,7-Austin,48149,-96.91968047,29.87683207,5630,25722,54,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2018,Blanco,7-Austin,48031,-98.39974086,30.26636128,2102,11303,36,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2018,Burnet,7-Austin,48053,-98.18252382,30.78843382,10140,47080,250,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2018,Caldwell,7-Austin,48055,-97.61983479,29.83677935,10772,42953,151,21,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2018,Lee,7-Austin,48287,-96.96568735,30.31065065,4183,17407,43,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2018,Llano,7-Austin,48299,-98.68387398,30.70566579,3098,19408,112,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2018,Williamson,7-Austin,48491,-97.60105467,30.64834941,142204,552353,540,59,14,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2018,Travis,7-Austin,48453,-97.78194654,30.33423319,280278,1238590,1861,254,29,572,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2019,Bastrop,7-Austin,48021,-97.31187705,30.10353518,20654,84866,232,32,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2019,Fayette,7-Austin,48149,-96.91968047,29.87683207,5703,25900,44,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2019,Blanco,7-Austin,48031,-98.39974086,30.26636128,2112,11393,34,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Capital,2019,Burnet,7-Austin,48053,-98.18252382,30.78843382,10273,47634,231,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
