Region,County,Year,fips,lon,lat,Child_Population,Total_Population,DFPS_children_Total_County,Adopt_Need_Total_County,Homes_Total_County,Removals_Total_County,Total_Families_Served_HOPES,Total_Families_Served_HIP,Total_Families_Served_TNFP,Total_Families_Served_THV_MIECHV,Total_Families_Served_THV_STATE,Total_Families_Served_THV
2-Abilene,Haskell,2014,48207,-99.73029401,33.17824805,1186,5952,14,4,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Haskell,2015,48207,-99.73029401,33.17824805,1192,5983,9,NA,NA,2,NA,NA,NA,NA,NA,NA
2-Abilene,Haskell,2016,48207,-99.73029401,33.17824805,1213,6020,10,NA,NA,5,NA,NA,NA,NA,NA,NA
2-Abilene,Haskell,2017,48207,-99.73029401,33.17824805,1214,6061,15,2,NA,4,NA,NA,NA,NA,NA,NA
2-Abilene,Haskell,2018,48207,-99.73029401,33.17824805,1223,6107,24,2,NA,16,NA,NA,NA,NA,NA,NA
2-Abilene,Haskell,2019,48207,-99.73029401,33.17824805,1242,6150,21,7,NA,2,NA,NA,NA,NA,NA,NA
2-Abilene,Haskell,2020,48207,-99.73029401,33.17824805,1243,6197,18,6,NA,8,NA,2,NA,NA,NA,NA
2-Abilene,Haskell,2021,48207,-99.73029401,33.17824805,1255,6237,38,2,NA,23,NA,1,NA,NA,NA,NA
2-Abilene,Jack,2011,48237,-98.1725509,33.23345819,1955,9009,17,2,4,8,NA,NA,NA,NA,NA,NA
2-Abilene,Jack,2012,48237,-98.1725509,33.23345819,1919,8990,17,1,3,8,NA,NA,NA,NA,NA,NA
2-Abilene,Jack,2013,48237,-98.1725509,33.23345819,1909,8969,19,3,2,9,NA,NA,NA,NA,NA,NA
2-Abilene,Jack,2014,48237,-98.1725509,33.23345819,1900,8949,26,NA,2,15,NA,NA,NA,NA,NA,NA
2-Abilene,Jack,2015,48237,-98.1725509,33.23345819,1884,8933,31,NA,2,17,NA,NA,NA,NA,NA,NA
2-Abilene,Jack,2016,48237,-98.1725509,33.23345819,1882,8905,32,NA,1,14,NA,NA,NA,NA,NA,NA
2-Abilene,Jack,2017,48237,-98.1725509,33.23345819,1873,8888,41,1,1,14,NA,NA,NA,NA,NA,NA
2-Abilene,Jack,2018,48237,-98.1725509,33.23345819,1864,8866,33,1,NA,10,NA,1,NA,NA,NA,NA
2-Abilene,Jack,2019,48237,-98.1725509,33.23345819,1882,8845,22,NA,NA,9,NA,NA,NA,NA,NA,NA
2-Abilene,Jack,2020,48237,-98.1725509,33.23345819,1914,8841,26,1,NA,11,NA,NA,NA,NA,NA,NA
2-Abilene,Jack,2021,48237,-98.1725509,33.23345819,1932,8830,17,1,NA,8,1,NA,NA,NA,NA,NA
2-Abilene,Jones,2011,48253,-99.87850599,32.73970429,3644,20128,15,NA,1,2,NA,NA,NA,NA,NA,NA
2-Abilene,Jones,2012,48253,-99.87850599,32.73970429,3571,20070,11,3,1,2,NA,NA,NA,NA,NA,NA
2-Abilene,Jones,2013,48253,-99.87850599,32.73970429,3517,20009,27,NA,2,16,NA,NA,NA,NA,NA,NA
2-Abilene,Jones,2014,48253,-99.87850599,32.73970429,3465,19955,17,1,1,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Jones,2015,48253,-99.87850599,32.73970429,3427,19905,22,1,NA,7,NA,NA,NA,NA,NA,NA
2-Abilene,Jones,2016,48253,-99.87850599,32.73970429,3390,19862,29,3,1,14,5,NA,NA,NA,NA,NA
2-Abilene,Jones,2017,48253,-99.87850599,32.73970429,3335,19827,39,7,1,16,17,NA,NA,NA,NA,NA
2-Abilene,Jones,2018,48253,-99.87850599,32.73970429,3300,19790,73,9,NA,45,22,NA,NA,NA,NA,NA
2-Abilene,Jones,2019,48253,-99.87850599,32.73970429,3266,19766,114,15,NA,55,12,NA,NA,NA,NA,NA
2-Abilene,Jones,2020,48253,-99.87850599,32.73970429,3242,19735,86,14,NA,14,12,NA,NA,NA,NA,NA
2-Abilene,Jones,2021,48253,-99.87850599,32.73970429,3211,19702,81,15,NA,24,8,NA,NA,NA,NA,NA
2-Abilene,Kent,2011,48263,-100.7791031,33.18284492,179,806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Kent,2012,48263,-100.7791031,33.18284492,177,802,4,NA,NA,4,NA,NA,NA,NA,NA,NA
2-Abilene,Kent,2013,48263,-100.7791031,33.18284492,173,799,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Kent,2014,48263,-100.7791031,33.18284492,165,792,4,4,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Kent,2015,48263,-100.7791031,33.18284492,162,789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Kent,2016,48263,-100.7791031,33.18284492,160,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Kent,2017,48263,-100.7791031,33.18284492,159,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Kent,2018,48263,-100.7791031,33.18284492,159,791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Kent,2019,48263,-100.7791031,33.18284492,156,792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Kent,2020,48263,-100.7791031,33.18284492,149,795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Kent,2021,48263,-100.7791031,33.18284492,151,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Knox,2011,48275,-99.74144313,33.60614755,931,3727,8,2,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Knox,2012,48275,-99.74144313,33.60614755,938,3741,10,2,NA,4,NA,NA,NA,NA,NA,NA
2-Abilene,Knox,2013,48275,-99.74144313,33.60614755,946,3763,9,4,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Knox,2014,48275,-99.74144313,33.60614755,950,3786,9,4,NA,3,NA,NA,NA,NA,NA,NA
2-Abilene,Knox,2015,48275,-99.74144313,33.60614755,965,3813,5,2,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Knox,2016,48275,-99.74144313,33.60614755,981,3838,2,1,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Knox,2017,48275,-99.74144313,33.60614755,973,3866,2,NA,1,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Knox,2018,48275,-99.74144313,33.60614755,983,3888,3,NA,NA,2,NA,NA,NA,NA,NA,NA
2-Abilene,Knox,2019,48275,-99.74144313,33.60614755,984,3912,1,NA,NA,1,NA,NA,NA,NA,NA,NA
2-Abilene,Knox,2020,48275,-99.74144313,33.60614755,989,3937,3,NA,NA,2,NA,NA,NA,NA,NA,NA
2-Abilene,Knox,2021,48275,-99.74144313,33.60614755,999,3960,8,3,NA,5,NA,NA,NA,NA,NA,NA
2-Abilene,Mitchell,2011,48335,-100.9211128,32.30636024,1812,9443,12,2,3,4,NA,NA,NA,NA,NA,NA
2-Abilene,Mitchell,2012,48335,-100.9211128,32.30636024,1804,9493,16,5,NA,7,NA,NA,NA,NA,NA,NA
2-Abilene,Mitchell,2013,48335,-100.9211128,32.30636024,1790,9537,11,4,NA,5,NA,NA,NA,NA,NA,NA
2-Abilene,Mitchell,2014,48335,-100.9211128,32.30636024,1802,9581,6,4,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Mitchell,2015,48335,-100.9211128,32.30636024,1827,9622,10,1,NA,4,NA,NA,NA,NA,NA,NA
2-Abilene,Mitchell,2016,48335,-100.9211128,32.30636024,1826,9678,14,1,NA,8,NA,NA,NA,NA,NA,NA
2-Abilene,Mitchell,2017,48335,-100.9211128,32.30636024,1832,9713,18,NA,NA,8,NA,NA,NA,NA,NA,NA
2-Abilene,Mitchell,2018,48335,-100.9211128,32.30636024,1842,9764,32,NA,NA,23,NA,NA,NA,NA,NA,NA
2-Abilene,Mitchell,2019,48335,-100.9211128,32.30636024,1849,9802,36,1,NA,16,NA,NA,NA,NA,NA,NA
2-Abilene,Mitchell,2020,48335,-100.9211128,32.30636024,1882,9865,47,NA,NA,28,NA,NA,NA,NA,NA,NA
2-Abilene,Mitchell,2021,48335,-100.9211128,32.30636024,1914,9895,36,6,NA,4,1,3,NA,NA,NA,NA
2-Abilene,Montague,2011,48337,-97.72466993,33.67496328,4447,19663,113,6,6,46,NA,NA,NA,NA,NA,NA
2-Abilene,Montague,2012,48337,-97.72466993,33.67496328,4398,19597,116,8,10,30,NA,NA,NA,NA,NA,NA
2-Abilene,Montague,2013,48337,-97.72466993,33.67496328,4373,19549,84,2,8,18,NA,NA,NA,NA,NA,NA
2-Abilene,Montague,2014,48337,-97.72466993,33.67496328,4355,19508,64,2,2,18,NA,NA,NA,NA,NA,NA
2-Abilene,Montague,2015,48337,-97.72466993,33.67496328,4329,19446,70,10,NA,35,NA,NA,NA,NA,NA,NA
2-Abilene,Montague,2016,48337,-97.72466993,33.67496328,4284,19392,103,15,NA,48,NA,NA,NA,NA,NA,NA
2-Abilene,Montague,2017,48337,-97.72466993,33.67496328,4265,19350,92,12,2,36,NA,NA,NA,NA,NA,NA
2-Abilene,Montague,2018,48337,-97.72466993,33.67496328,4283,19298,89,16,1,26,NA,1,NA,NA,NA,NA
2-Abilene,Montague,2019,48337,-97.72466993,33.67496328,4265,19247,81,6,NA,26,NA,NA,NA,NA,NA,NA
2-Abilene,Montague,2020,48337,-97.72466993,33.67496328,4242,19199,63,3,NA,23,NA,NA,NA,NA,NA,NA
2-Abilene,Montague,2021,48337,-97.72466993,33.67496328,4257,19154,69,4,NA,25,2,NA,NA,NA,NA,NA
2-Abilene,Nolan,2011,48353,-100.4060989,32.3034718,3945,15224,37,1,4,20,NA,NA,NA,NA,NA,NA
2-Abilene,Nolan,2012,48353,-100.4060989,32.3034718,3937,15261,82,2,1,51,NA,NA,NA,NA,NA,NA
2-Abilene,Nolan,2013,48353,-100.4060989,32.3034718,3940,15300,61,8,4,15,NA,NA,NA,NA,NA,NA
2-Abilene,Nolan,2014,48353,-100.4060989,32.3034718,3937,15334,46,11,3,9,NA,NA,NA,NA,NA,NA
2-Abilene,Nolan,2015,48353,-100.4060989,32.3034718,3944,15376,42,7,1,15,NA,NA,NA,NA,NA,NA
2-Abilene,Nolan,2016,48353,-100.4060989,32.3034718,3973,15430,50,7,NA,14,1,NA,NA,NA,NA,NA
2-Abilene,Nolan,2017,48353,-100.4060989,32.3034718,3986,15478,52,4,NA,23,10,NA,NA,NA,NA,NA
2-Abilene,Nolan,2018,48353,-100.4060989,32.3034718,4001,15524,74,12,1,38,6,NA,NA,NA,NA,NA
2-Abilene,Nolan,2019,48353,-100.4060989,32.3034718,4027,15589,82,9,NA,34,3,NA,NA,NA,NA,NA
2-Abilene,Nolan,2020,48353,-100.4060989,32.3034718,4039,15642,84,7,NA,35,9,2,NA,NA,NA,NA
2-Abilene,Nolan,2021,48353,-100.4060989,32.3034718,4042,15689,104,6,NA,49,4,2,NA,NA,NA,NA
2-Abilene,Runnels,2011,48399,-99.97624799,31.83105393,2602,10525,40,3,2,10,NA,NA,NA,NA,NA,NA
2-Abilene,Runnels,2012,48399,-99.97624799,31.83105393,2582,10568,36,3,3,7,NA,NA,NA,NA,NA,NA
2-Abilene,Runnels,2013,48399,-99.97624799,31.83105393,2577,10621,34,2,2,15,NA,NA,NA,NA,NA,NA
2-Abilene,Runnels,2014,48399,-99.97624799,31.83105393,2563,10674,37,NA,1,14,NA,NA,NA,NA,NA,NA
2-Abilene,Runnels,2015,48399,-99.97624799,31.83105393,2534,10726,51,6,1,22,NA,NA,NA,NA,NA,NA
2-Abilene,Runnels,2016,48399,-99.97624799,31.83105393,2508,10774,31,6,1,5,NA,NA,NA,NA,NA,NA
2-Abilene,Runnels,2017,48399,-99.97624799,31.83105393,2535,10822,35,2,1,12,NA,NA,NA,NA,NA,NA
2-Abilene,Runnels,2018,48399,-99.97624799,31.83105393,2551,10890,37,8,NA,14,NA,NA,NA,NA,NA,NA
2-Abilene,Runnels,2019,48399,-99.97624799,31.83105393,2567,10948,36,1,NA,15,NA,NA,NA,NA,NA,NA
2-Abilene,Runnels,2020,48399,-99.97624799,31.83105393,2576,11009,28,9,NA,7,NA,4,NA,NA,NA,NA
2-Abilene,Runnels,2021,48399,-99.97624799,31.83105393,2590,11072,28,3,NA,10,NA,NA,NA,NA,NA,NA
2-Abilene,Scurry,2011,48415,-100.9165071,32.74720063,4232,17030,23,5,3,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Scurry,2012,48415,-100.9165071,32.74720063,4267,17171,28,2,3,9,NA,NA,NA,NA,NA,NA
2-Abilene,Scurry,2013,48415,-100.9165071,32.74720063,4308,17304,32,6,4,8,NA,NA,NA,NA,NA,NA
2-Abilene,Scurry,2014,48415,-100.9165071,32.74720063,4358,17441,28,7,1,9,NA,NA,NA,NA,NA,NA
2-Abilene,Scurry,2015,48415,-100.9165071,32.74720063,4366,17598,37,3,1,24,NA,NA,NA,NA,NA,NA
2-Abilene,Scurry,2016,48415,-100.9165071,32.74720063,4416,17743,47,2,1,21,NA,NA,NA,NA,NA,NA
2-Abilene,Scurry,2017,48415,-100.9165071,32.74720063,4477,17902,36,1,1,5,NA,NA,NA,NA,NA,NA
2-Abilene,Scurry,2018,48415,-100.9165071,32.74720063,4522,18045,50,4,NA,28,NA,NA,NA,NA,NA,NA
2-Abilene,Scurry,2019,48415,-100.9165071,32.74720063,4559,18208,52,6,NA,10,NA,NA,NA,NA,NA,NA
2-Abilene,Scurry,2020,48415,-100.9165071,32.74720063,4621,18368,63,4,NA,32,NA,3,NA,NA,NA,NA
2-Abilene,Scurry,2021,48415,-100.9165071,32.74720063,4668,18541,69,3,NA,34,NA,2,NA,NA,NA,NA
2-Abilene,Shackelford,2011,48417,-99.35403034,32.7360276,805,3358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Shackelford,2012,48417,-99.35403034,32.7360276,784,3350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Shackelford,2013,48417,-99.35403034,32.7360276,757,3347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Shackelford,2014,48417,-99.35403034,32.7360276,765,3356,1,NA,NA,1,NA,NA,NA,NA,NA,NA
2-Abilene,Shackelford,2015,48417,-99.35403034,32.7360276,770,3370,7,NA,NA,6,NA,NA,NA,NA,NA,NA
2-Abilene,Shackelford,2016,48417,-99.35403034,32.7360276,767,3375,11,NA,NA,3,4,NA,NA,NA,NA,NA
2-Abilene,Shackelford,2017,48417,-99.35403034,32.7360276,760,3382,6,NA,NA,2,4,NA,NA,NA,NA,NA
2-Abilene,Shackelford,2018,48417,-99.35403034,32.7360276,771,3387,9,NA,NA,6,4,NA,NA,NA,NA,NA
2-Abilene,Shackelford,2019,48417,-99.35403034,32.7360276,774,3394,9,4,NA,NA,3,NA,NA,NA,NA,NA
2-Abilene,Shackelford,2020,48417,-99.35403034,32.7360276,767,3405,4,NA,NA,2,2,NA,NA,NA,NA,NA
2-Abilene,Shackelford,2021,48417,-99.35403034,32.7360276,781,3414,9,NA,NA,7,1,NA,NA,NA,NA,NA
2-Abilene,Stephens,2011,48429,-98.83612016,32.73584155,2249,9595,13,1,1,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Stephens,2012,48429,-98.83612016,32.73584155,2231,9584,8,1,1,2,NA,NA,NA,NA,NA,NA
2-Abilene,Stephens,2013,48429,-98.83612016,32.73584155,2199,9580,20,1,NA,12,NA,NA,NA,NA,NA,NA
2-Abilene,Stephens,2014,48429,-98.83612016,32.73584155,2195,9583,21,9,NA,3,NA,NA,NA,NA,NA,NA
2-Abilene,Stephens,2015,48429,-98.83612016,32.73584155,2191,9589,16,5,NA,1,NA,NA,NA,NA,NA,NA
2-Abilene,Stephens,2016,48429,-98.83612016,32.73584155,2179,9582,14,2,1,7,NA,NA,NA,NA,NA,NA
2-Abilene,Stephens,2017,48429,-98.83612016,32.73584155,2162,9567,19,4,NA,6,NA,NA,NA,NA,NA,NA
2-Abilene,Stephens,2018,48429,-98.83612016,32.73584155,2165,9567,18,3,NA,4,NA,NA,NA,NA,NA,NA
2-Abilene,Stephens,2019,48429,-98.83612016,32.73584155,2170,9573,28,1,NA,15,NA,NA,NA,NA,NA,NA
2-Abilene,Stephens,2020,48429,-98.83612016,32.73584155,2169,9570,31,2,NA,14,NA,NA,NA,NA,NA,NA
2-Abilene,Stephens,2021,48429,-98.83612016,32.73584155,2185,9570,31,3,NA,10,NA,2,NA,NA,NA,NA
2-Abilene,Stonewall,2011,48433,-100.255259,33.17842158,325,1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Stonewall,2012,48433,-100.255259,33.17842158,316,1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Stonewall,2013,48433,-100.255259,33.17842158,309,1487,2,NA,NA,2,NA,NA,NA,NA,NA,NA
2-Abilene,Stonewall,2014,48433,-100.255259,33.17842158,310,1494,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Stonewall,2015,48433,-100.255259,33.17842158,310,1498,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Stonewall,2016,48433,-100.255259,33.17842158,308,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Stonewall,2017,48433,-100.255259,33.17842158,307,1511,1,NA,NA,1,NA,NA,NA,NA,NA,NA
2-Abilene,Stonewall,2018,48433,-100.255259,33.17842158,311,1513,2,NA,NA,1,NA,NA,NA,NA,NA,NA
2-Abilene,Stonewall,2019,48433,-100.255259,33.17842158,311,1519,3,NA,NA,2,NA,NA,NA,NA,NA,NA
2-Abilene,Stonewall,2020,48433,-100.255259,33.17842158,309,1523,1,1,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Stonewall,2021,48433,-100.255259,33.17842158,308,1524,3,NA,NA,3,NA,NA,NA,NA,NA,NA
2-Abilene,Taylor,2011,48441,-99.89003941,32.30138229,32398,132334,318,21,30,111,NA,NA,NA,NA,NA,NA
2-Abilene,Taylor,2012,48441,-99.89003941,32.30138229,32684,133187,331,28,11,130,NA,NA,NA,NA,NA,NA
2-Abilene,Taylor,2013,48441,-99.89003941,32.30138229,32882,134004,343,13,17,124,NA,NA,NA,NA,NA,NA
2-Abilene,Taylor,2014,48441,-99.89003941,32.30138229,33125,134797,361,16,6,135,NA,NA,NA,NA,NA,NA
2-Abilene,Taylor,2015,48441,-99.89003941,32.30138229,33423,135587,513,35,2,258,NA,NA,NA,NA,NA,NA
2-Abilene,Taylor,2016,48441,-99.89003941,32.30138229,33614,136337,615,50,3,259,30,NA,NA,NA,NA,NA
2-Abilene,Taylor,2017,48441,-99.89003941,32.30138229,33871,137105,707,60,2,307,126,7,NA,NA,NA,NA
2-Abilene,Taylor,2018,48441,-99.89003941,32.30138229,33984,137915,790,48,2,353,202,2,NA,NA,NA,NA
2-Abilene,Taylor,2019,48441,-99.89003941,32.30138229,34110,138697,865,71,1,361,105,NA,NA,NA,NA,NA
2-Abilene,Taylor,2020,48441,-99.89003941,32.30138229,34267,139457,858,91,NA,330,152,2,1,NA,NA,NA
2-Abilene,Taylor,2021,48441,-99.89003941,32.30138229,34395,140207,757,71,NA,239,129,13,1,NA,NA,NA
2-Abilene,Throckmorton,2011,48447,-99.21236832,33.17753907,349,1617,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Throckmorton,2012,48447,-99.21236832,33.17753907,341,1598,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Throckmorton,2013,48447,-99.21236832,33.17753907,329,1582,5,NA,NA,4,NA,NA,NA,NA,NA,NA
2-Abilene,Throckmorton,2014,48447,-99.21236832,33.17753907,321,1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Throckmorton,2015,48447,-99.21236832,33.17753907,317,1556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Throckmorton,2016,48447,-99.21236832,33.17753907,323,1551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Throckmorton,2017,48447,-99.21236832,33.17753907,313,1548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Throckmorton,2018,48447,-99.21236832,33.17753907,308,1537,1,NA,NA,3,NA,NA,NA,NA,NA,NA
2-Abilene,Throckmorton,2019,48447,-99.21236832,33.17753907,306,1528,1,1,NA,1,NA,NA,NA,NA,NA,NA
2-Abilene,Throckmorton,2020,48447,-99.21236832,33.17753907,311,1519,7,1,NA,6,NA,1,NA,NA,NA,NA
2-Abilene,Throckmorton,2021,48447,-99.21236832,33.17753907,307,1513,5,1,NA,NA,NA,NA,NA,NA,NA,NA
2-Abilene,Wichita,2011,48485,-98.70153389,33.98421585,30393,131263,285,24,20,93,NA,NA,NA,NA,NA,NA
2-Abilene,Wichita,2012,48485,-98.70153389,33.98421585,30281,131488,298,NA,13,100,NA,NA,NA,NA,NA,NA
2-Abilene,Wichita,2013,48485,-98.70153389,33.98421585,30175,131748,289,32,12,114,NA,NA,NA,NA,NA,NA
2-Abilene,Wichita,2014,48485,-98.70153389,33.98421585,30056,132009,310,28,1,124,NA,NA,NA,NA,NA,NA
2-Abilene,Wichita,2015,48485,-98.70153389,33.98421585,29876,132213,294,40,2,89,NA,NA,NA,NA,NA,NA
2-Abilene,Wichita,2016,48485,-98.70153389,33.98421585,29763,132433,338,37,NA,136,37,NA,NA,NA,NA,NA
2-Abilene,Wichita,2017,48485,-98.70153389,33.98421585,29690,132632,379,46,NA,165,73,NA,NA,NA,NA,NA
2-Abilene,Wichita,2018,48485,-98.70153389,33.98421585,29612,132841,412,56,NA,177,130,5,NA,NA,NA,NA
2-Abilene,Wichita,2019,48485,-98.70153389,33.98421585,29589,133012,382,76,1,150,88,NA,NA,NA,NA,NA
2-Abilene,Wichita,2020,48485,-98.70153389,33.98421585,29489,133138,411,51,NA,153,70,1,NA,343,NA,343
2-Abilene,Wichita,2021,48485,-98.70153389,33.98421585,29430,133234,463,49,NA,213,145,3,NA,367,NA,367
2-Abilene,Wilbarger,2011,48487,-99.24089568,34.08044953,3355,13445,14,2,NA,5,NA,NA,NA,NA,NA,NA
2-Abilene,Wilbarger,2012,48487,-99.24089568,34.08044953,3269,13381,29,NA,1,17,NA,NA,NA,NA,NA,NA
2-Abilene,Wilbarger,2013,48487,-99.24089568,34.08044953,3246,13344,21,11,1,2,NA,NA,NA,NA,NA,NA
2-Abilene,Wilbarger,2014,48487,-99.24089568,34.08044953,3208,13301,21,11,NA,5,NA,NA,NA,NA,NA,NA
2-Abilene,Wilbarger,2015,48487,-99.24089568,34.08044953,3173,13266,27,8,NA,13,NA,NA,NA,NA,NA,NA
2-Abilene,Wilbarger,2016,48487,-99.24089568,34.08044953,3139,13212,29,7,1,8,NA,NA,NA,NA,NA,NA
2-Abilene,Wilbarger,2017,48487,-99.24089568,34.08044953,3115,13181,39,7,1,14,NA,NA,NA,NA,NA,NA
2-Abilene,Wilbarger,2018,48487,-99.24089568,34.08044953,3070,13130,31,11,NA,12,NA,NA,NA,NA,NA,NA
2-Abilene,Wilbarger,2019,48487,-99.24089568,34.08044953,3040,13085,30,5,NA,9,NA,NA,NA,NA,NA,NA
2-Abilene,Wilbarger,2020,48487,-99.24089568,34.08044953,2978,13038,42,3,NA,23,NA,1,NA,1,NA,1
2-Abilene,Wilbarger,2021,48487,-99.24089568,34.08044953,2934,12973,56,12,NA,21,NA,NA,NA,1,NA,1
2-Abilene,Young,2011,48503,-98.68781396,33.17670764,4415,18550,51,2,6,27,NA,NA,NA,NA,NA,NA
2-Abilene,Young,2012,48503,-98.68781396,33.17670764,4386,18533,53,NA,5,6,NA,NA,NA,NA,NA,NA
2-Abilene,Young,2013,48503,-98.68781396,33.17670764,4396,18555,52,7,6,8,NA,NA,NA,NA,NA,NA
2-Abilene,Young,2014,48503,-98.68781396,33.17670764,4368,18561,34,1,2,16,NA,NA,NA,NA,NA,NA
2-Abilene,Young,2015,48503,-98.68781396,33.17670764,4392,18571,34,NA,NA,10,NA,NA,NA,NA,NA,NA
2-Abilene,Young,2016,48503,-98.68781396,33.17670764,4388,18603,32,NA,NA,16,NA,NA,NA,NA,NA,NA
2-Abilene,Young,2017,48503,-98.68781396,33.17670764,4390,18640,53,2,2,23,NA,NA,NA,NA,NA,NA
2-Abilene,Young,2018,48503,-98.68781396,33.17670764,4385,18667,64,3,NA,18,NA,NA,NA,NA,NA,NA
2-Abilene,Young,2019,48503,-98.68781396,33.17670764,4386,18695,72,6,NA,28,NA,NA,NA,NA,NA,NA
2-Abilene,Young,2020,48503,-98.68781396,33.17670764,4396,18712,65,6,NA,23,NA,6,NA,NA,NA,NA
2-Abilene,Young,2021,48503,-98.68781396,33.17670764,4421,18730,63,6,NA,22,NA,4,NA,NA,NA,NA
3-Arlington,Collin,2011,48085,-96.57248871,33.18789055,229583,806030,465,44,32,191,NA,NA,NA,NA,NA,NA
3-Arlington,Collin,2012,48085,-96.57248871,33.18789055,234195,830057,429,57,30,159,NA,NA,NA,NA,NA,NA
3-Arlington,Collin,2013,48085,-96.57248871,33.18789055,238090,854441,468,48,26,206,NA,NA,NA,NA,NA,NA
3-Arlington,Collin,2014,48085,-96.57248871,33.18789055,241744,879201,504,65,18,227,NA,NA,NA,NA,NA,NA
3-Arlington,Collin,2015,48085,-96.57248871,33.18789055,245221,904421,541,57,17,232,NA,NA,NA,NA,NA,NA
3-Arlington,Collin,2016,48085,-96.57248871,33.18789055,248346,930091,515,46,13,187,NA,1,NA,NA,NA,NA
3-Arlington,Collin,2017,48085,-96.57248871,33.18789055,251159,956327,536,33,23,249,NA,3,NA,NA,NA,NA
3-Arlington,Collin,2018,48085,-96.57248871,33.18789055,253266,983202,615,50,22,261,NA,NA,NA,NA,NA,NA
3-Arlington,Collin,2019,48085,-96.57248871,33.18789055,255641,1010828,603,48,20,229,NA,2,NA,NA,NA,NA
3-Arlington,Collin,2020,48085,-96.57248871,33.18789055,258321,1039369,504,49,25,142,3,1,26,142,NA,142
3-Arlington,Collin,2021,48085,-96.57248871,33.18789055,261282,1069017,458,61,27,161,3,2,31,150,NA,150
3-Arlington,Cooke,2011,48097,-97.21247642,33.638465,9693,38531,89,9,2,39,NA,NA,NA,NA,NA,NA
3-Arlington,Cooke,2012,48097,-97.21247642,33.638465,9558,38668,87,20,1,27,NA,NA,NA,NA,NA,NA
3-Arlington,Cooke,2013,48097,-97.21247642,33.638465,9446,38792,130,27,NA,65,NA,NA,NA,NA,NA,NA
3-Arlington,Cooke,2014,48097,-97.21247642,33.638465,9332,38942,148,15,NA,56,NA,NA,NA,NA,NA,NA
3-Arlington,Cooke,2015,48097,-97.21247642,33.638465,9228,39082,128,14,NA,46,NA,NA,NA,NA,NA,NA
3-Arlington,Cooke,2016,48097,-97.21247642,33.638465,9118,39215,160,16,2,77,NA,NA,NA,NA,NA,NA
3-Arlington,Cooke,2017,48097,-97.21247642,33.638465,9090,39339,211,15,3,107,NA,NA,NA,NA,NA,NA
3-Arlington,Cooke,2018,48097,-97.21247642,33.638465,9064,39470,223,38,3,87,NA,NA,NA,NA,NA,NA
3-Arlington,Cooke,2019,48097,-97.21247642,33.638465,8993,39595,196,39,1,54,NA,NA,NA,NA,NA,NA
3-Arlington,Cooke,2020,48097,-97.21247642,33.638465,8980,39727,156,15,1,48,NA,NA,NA,NA,NA,NA
3-Arlington,Cooke,2021,48097,-97.21247642,33.638465,8953,39847,120,15,NA,46,1,NA,NA,NA,NA,NA
3-Arlington,Dallas,2011,48113,-96.77781862,32.76653746,661594,2404557,3716,437,192,1586,NA,NA,NA,NA,NA,NA
